"Name","UniqueID","TrainingStatusId","TrainingLevel","AttributeType","AttributeValue","Training_NeedCostId","Training_NeedCostCount","Training_NeedUse01Id","Training_NeedItem01Count","Training_NeedUse02Id","Training_NeedItem02Count","Training_Success","Training_Fail","Training_CriticalFail","CriticalFail_Down1Level","CriticalFail_Down2Level","CriticalFail_Down3Level","CriticalFail_Down4Level","CriticalFail_Down5Level","Slot_Bg_Grade"
"5080603","5080603","50806","3","26","120","11","1000","517000411","10","906000002","2","4000","5500","500","10000","0","0","0","0","3"
"5080604","5080604","50806","4","26","160","11","1000","517000411","10","906000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5080605","5080605","50806","5","26","200","11","10000","517000412","1","906000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5080606","5080606","50806","6","26","240","11","10000","517000412","1","906000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5080607","5080607","50806","7","26","280","11","10000","517000412","2","906000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5080608","5080608","50806","8","26","320","11","10000","517000412","2","906000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5080609","5080609","50806","9","26","360","11","50000","517000413","1","906000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5080610","5080610","50806","10","26","400","11","50000","517000413","1","906000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5080701","5080701","50807","1","28","20","11","1000","517000411","5","908000002","1","7000","3000","0","0","0","0","0","0","3"
"5080702","5080702","50807","2","28","40","11","1000","517000411","5","908000002","1","5000","5000","0","0","0","0","0","0","3"
"5080703","5080703","50807","3","28","60","11","1000","517000411","10","908000002","2","4000","5500","500","10000","0","0","0","0","3"
"5080704","5080704","50807","4","28","80","11","1000","517000411","10","908000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5080705","5080705","50807","5","28","100","11","10000","517000412","1","908000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5080706","5080706","50807","6","28","120","11","10000","517000412","1","908000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5080707","5080707","50807","7","28","140","11","10000","517000412","2","908000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5080708","5080708","50807","8","28","160","11","10000","517000412","2","908000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5080709","5080709","50807","9","28","180","11","50000","517000413","1","908000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5080710","5080710","50807","10","28","200","11","50000","517000413","1","908000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5080801","5080801","50808","1","29","20","11","1000","517000411","5","907000002","1","7000","3000","0","0","0","0","0","0","3"
"5080802","5080802","50808","2","29","40","11","1000","517000411","5","907000002","1","5000","5000","0","0","0","0","0","0","3"
"5080803","5080803","50808","3","29","60","11","1000","517000411","10","907000002","2","4000","5500","500","10000","0","0","0","0","3"
"5080804","5080804","50808","4","29","80","11","1000","517000411","10","907000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5080805","5080805","50808","5","29","100","11","10000","517000412","1","907000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5080806","5080806","50808","6","29","120","11","10000","517000412","1","907000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5080807","5080807","50808","7","29","140","11","10000","517000412","2","907000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5080808","5080808","50808","8","29","160","11","10000","517000412","2","907000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5080809","5080809","50808","9","29","180","11","50000","517000413","1","907000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5080810","5080810","50808","10","29","200","11","50000","517000413","1","907000004","1","500","4500","5000","6000","3500","500","0","0","5"
"6010101","6010101","60101","1","40","50","11","1000","517000411","1","501000013","5","7000","3000","0","0","0","0","0","0","3"
"6010102","6010102","60101","2","40","100","11","1000","517000411","1","501000013","5","5000","5000","0","0","0","0","0","0","3"
"6010103","6010103","60101","3","40","150","11","1000","517000411","1","501000013","5","4000","5500","500","10000","0","0","0","0","3"
"6010104","6010104","60101","4","40","200","11","1000","517000411","1","501000013","5","3500","5500","1000","9000","1000","0","0","0","3"
"6010105","6010105","60101","5","40","250","11","10000","517000412","1","501000014","3","3000","4500","2500","8000","2000","0","0","0","4"
"6010106","6010106","60101","6","40","300","11","10000","517000412","1","501000014","3","2500","4500","3000","6000","3500","500","0","0","4"
"6010107","6010107","60101","7","40","350","11","10000","517000412","1","501000014","3","2000","4500","3500","6000","3500","500","0","0","4"
"6010108","6010108","60101","8","40","400","11","10000","517000412","1","501000014","3","1500","4500","4000","6000","3500","500","0","0","4"
"6010109","6010109","60101","9","40","450","11","50000","517000413","1","501000015","2","1000","4500","4500","6000","3500","500","0","0","5"
"6010110","6010110","60101","10","40","500","11","50000","517000413","1","501000015","2","500","4500","5000","6000","3500","500","0","0","5"
"6010201","6010201","60102","1","42","50","11","1000","517000411","1","501000023","5","7000","3000","0","0","0","0","0","0","3"
"6010202","6010202","60102","2","42","100","11","1000","517000411","1","501000023","5","5000","5000","0","0","0","0","0","0","3"
"6010203","6010203","60102","3","42","150","11","1000","517000411","1","501000023","5","4000","5500","500","10000","0","0","0","0","3"
"6010204","6010204","60102","4","42","200","11","1000","517000411","1","501000023","5","3500","5500","1000","9000","1000","0","0","0","3"
"6010205","6010205","60102","5","42","250","11","10000","517000412","1","501000024","3","3000","4500","2500","8000","2000","0","0","0","4"
"6010206","6010206","60102","6","42","300","11","10000","517000412","1","501000024","3","2500","4500","3000","6000","3500","500","0","0","4"
"6010207","6010207","60102","7","42","350","11","10000","517000412","1","501000024","3","2000","4500","3500","6000","3500","500","0","0","4"
"6010208","6010208","60102","8","42","400","11","10000","517000412","1","501000024","3","1500","4500","4000","6000","3500","500","0","0","4"
"6010209","6010209","60102","9","42","450","11","50000","517000413","1","501000025","2","1000","4500","4500","6000","3500","500","0","0","5"
"6010210","6010210","60102","10","42","500","11","50000","517000413","1","501000025","2","500","4500","5000","6000","3500","500","0","0","5"
"6010301","6010301","60103","1","41","50","11","1000","517000411","1","517000103","5","7000","3000","0","0","0","0","0","0","3"
"6010302","6010302","60103","2","41","100","11","1000","517000411","1","517000103","5","5000","5000","0","0","0","0","0","0","3"
"6010303","6010303","60103","3","41","150","11","1000","517000411","1","517000103","5","4000","5500","500","10000","0","0","0","0","3"
"6010304","6010304","60103","4","41","200","11","1000","517000411","1","517000103","5","3500","5500","1000","9000","1000","0","0","0","3"
"6010305","6010305","60103","5","41","250","11","10000","517000412","1","517000104","3","3000","4500","2500","8000","2000","0","0","0","4"
"6010306","6010306","60103","6","41","300","11","10000","517000412","1","517000104","3","2500","4500","3000","6000","3500","500","0","0","4"
"6010307","6010307","60103","7","41","350","11","10000","517000412","1","517000104","3","2000","4500","3500","6000","3500","500","0","0","4"
"6010308","6010308","60103","8","41","400","11","10000","517000412","1","517000104","3","1500","4500","4000","6000","3500","500","0","0","4"
"6010309","6010309","60103","9","41","450","11","50000","517000413","1","517000105","2","1000","4500","4500","6000","3500","500","0","0","5"
"6010310","6010310","60103","10","41","500","11","50000","517000413","1","517000105","2","500","4500","5000","6000","3500","500","0","0","5"
"6010401","6010401","60104","1","43","50","11","1000","517000411","1","517000203","5","7000","3000","0","0","0","0","0","0","3"
"6010402","6010402","60104","2","43","100","11","1000","517000411","1","517000203","5","5000","5000","0","0","0","0","0","0","3"
"6010403","6010403","60104","3","43","150","11","1000","517000411","1","517000203","5","4000","5500","500","10000","0","0","0","0","3"
"6010404","6010404","60104","4","43","200","11","1000","517000411","1","517000203","5","3500","5500","1000","9000","1000","0","0","0","3"
"6010405","6010405","60104","5","43","250","11","10000","517000412","1","517000204","3","3000","4500","2500","8000","2000","0","0","0","4"
"6010406","6010406","60104","6","43","300","11","10000","517000412","1","517000204","3","2500","4500","3000","6000","3500","500","0","0","4"
"6010407","6010407","60104","7","43","350","11","10000","517000412","1","517000204","3","2000","4500","3500","6000","3500","500","0","0","4"
"6010408","6010408","60104","8","43","400","11","10000","517000412","1","517000204","3","1500","4500","4000","6000","3500","500","0","0","4"
"6010409","6010409","60104","9","43","450","11","50000","517000413","1","517000205","2","1000","4500","4500","6000","3500","500","0","0","5"
"6010410","6010410","60104","10","43","500","11","50000","517000413","1","517000205","2","500","4500","5000","6000","3500","500","0","0","5"
"6010501","6010501","60105","1","89","300","11","1000","517000411","1","501000023","5","7000","3000","0","0","0","0","0","0","3"
"6010502","6010502","60105","2","89","600","11","1000","517000411","1","501000023","5","5000","5000","0","0","0","0","0","0","3"
"6010503","6010503","60105","3","89","900","11","1000","517000411","1","501000023","5","4000","5500","500","10000","0","0","0","0","3"
"6010504","6010504","60105","4","89","1200","11","1000","517000411","1","501000023","5","3500","5500","1000","9000","1000","0","0","0","3"
"6010505","6010505","60105","5","89","1500","11","10000","517000412","1","501000024","3","3000","4500","2500","8000","2000","0","0","0","4"
"6010506","6010506","60105","6","89","1800","11","10000","517000412","1","501000024","3","2500","4500","3000","6000","3500","500","0","0","4"
"6010507","6010507","60105","7","89","2100","11","10000","517000412","1","501000024","3","2000","4500","3500","6000","3500","500","0","0","4"
"6010508","6010508","60105","8","89","2400","11","10000","517000412","1","501000024","3","1500","4500","4000","6000","3500","500","0","0","4"
"6010509","6010509","60105","9","89","2700","11","50000","517000413","1","501000025","2","1000","4500","4500","6000","3500","500","0","0","5"
"6010510","6010510","60105","10","89","3000","11","50000","517000413","1","501000025","2","500","4500","5000","6000","3500","500","0","0","5"
"6010601","6010601","60106","1","82","300","11","1000","517000411","1","501000043","5","7000","3000","0","0","0","0","0","0","3"
"6010602","6010602","60106","2","82","600","11","1000","517000411","1","501000043","5","5000","5000","0","0","0","0","0","0","3"
"6010603","6010603","60106","3","82","900","11","1000","517000411","1","501000043","5","4000","5500","500","10000","0","0","0","0","3"
"6010604","6010604","60106","4","82","1200","11","1000","517000411","1","501000043","5","3500","5500","1000","9000","1000","0","0","0","3"
"6010605","6010605","60106","5","82","1500","11","10000","517000412","1","501000044","3","3000","4500","2500","8000","2000","0","0","0","4"
"6010606","6010606","60106","6","82","1800","11","10000","517000412","1","501000044","3","2500","4500","3000","6000","3500","500","0","0","4"
"6010607","6010607","60106","7","82","2100","11","10000","517000412","1","501000044","3","2000","4500","3500","6000","3500","500","0","0","4"
"6010608","6010608","60106","8","82","2400","11","10000","517000412","1","501000044","3","1500","4500","4000","6000","3500","500","0","0","4"
"6010609","6010609","60106","9","82","2700","11","50000","517000413","1","501000045","2","1000","4500","4500","6000","3500","500","0","0","5"
"6010610","6010610","60106","10","82","3000","11","50000","517000413","1","501000045","2","500","4500","5000","6000","3500","500","0","0","5"
"6010701","6010701","60107","1","84","300","11","1000","517000411","1","517000303","5","7000","3000","0","0","0","0","0","0","3"
