"Name","MonsterId","GroupId","NameSid","NameTitleSid","HideLevel","MonsterResourceID","MonColorGroupID","MonScale","GhostShader","Race","MonGrade","WayPointAuto","Level","MonType","MaxHP","PhysicalAttack","MagicAttack","PhysicalDefense","MagicDefense","Accuracy","Dodge","Critical","AvoidCritical","CriticalOutcome","DefCriticalOutcome","MonAttackDamage","MonDefense","DefSmiteSkillDamage","DarkdefenseDamage","SkillDamage","DefSkillDamage","AtkAllDamage","DefAllDamage","StunPer","DefStunPer","KnockDownPer","DefKnockDownPer","SmiteBuffPer","DefSmiteBuffPer","DeBuffPer","DefDeBuffPer","CursePer","DefCursePer","WalkSpeed","RunSpeed","FastRunSpeed","CombatPower","Exp","NameTagDropItemId","DropType","DropItemId","HpStack","PierceBody","UseAppear","BodyCleartime","FSMIndex","FactionType","ViewRange","ActivityRange","ActivityDelayMinSec","ActivityDelayMaxSec","SearchingType","AiIndex","TargetingType","AttackDelayMin","AttackDelayMax","NormalAttackCntMin","NormalAttackCntMax","MonNormalAttack","MonAttack","AttackRate_0","AttackRate_1","AttackRate_2","AttackRate_3","MonNormalLongAttack","LongMonAttack","LongAttackRate_0","LongAttackRate_1","LongAttackRate_2","LongAttackRate_3","TraceGap","AttackRange","LongAttackRange","CapsuleHalfHeight","CapsuleRadius","ServerCapsuleRadius","HitConGrade","StateConGrade","MoveConGrade","SmiteBuffArmor","EffectBuffArmor","NaviMeshType","PartsRadius","SiegeMode","CollectItemId","CollectDropRate","CollectDropCount","MonsterFunctionData","SummonGoblinRate01","GoblinId01","SummonGoblinRate02","GoblinId02","QuestDropId"
"402201000","402201000","1","105802200","105702201","0","502381","0","1.3","0","4","3","1","177","1","237915","10310","10310","6012","6012","3093","3097","2694","2440","5983","3839","4424","5848","3508","916","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","130","350","350","176427","34026","20123177","1","120103001","59479","0","0","0","101","2","1500","5000","8","20","0","0","1","0.5","0.5","2","3","(10293010,10293020)","(10293030,10293050)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","440","0","130","130","130","1000","2000","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","(4260401,5005001)"
"402201011","402201011","1","105802201","105702201","0","500691","0","1","0","4","1","0","177","1","78988","9842","9842","6012","6012","3093","3097","2694","2440","5485","3839","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","130","350","350","176427","17013","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10221010,10221020)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","350","0","130","100","100","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"402201012","402201012","1","105802202","105702201","0","500691","0","1.2","0","4","1","0","177","1","78988","9842","9842","6012","6012","3093","3097","2694","2440","5485","3839","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","130","350","350","176427","17013","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10221010,10221020)","(10221030)","(100)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","410","0","130","100","100","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"402201021","402201021","1","105802203","105702201","0","500891","0","1","0","4","1","0","177","1","78988","9842","9842","6012","6012","3093","3097","2694","2440","5485","3839","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","130","350","350","176427","17013","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10222010,10222020)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","380","0","130","100","100","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"402201022","402201022","1","105802204","105702201","0","500891","0","1.2","0","4","1","0","177","1","78988","9842","9842","6012","6012","3093","3097","2694","2440","5485","3839","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","130","350","350","176427","17013","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10222010,10222020)","(10222030)","(100)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","426","0","130","100","100","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"402201032","402201032","1","105802205","105702201","0","500901","0","1","0","4","1","0","177","1","78988","9842","9842","6012","6012","3093","3097","2694","2440","5485","3839","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","130","350","350","176427","17013","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10223010,10223020)","(10223040)","(100)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","950","0","130","100","100","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"402201041","402201041","0","105802065","0","1","400562","0","1.2","0","0","1","0","177","3","57100","9842","9842","6012","6012","3093","3097","2694","2440","4986","3490","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","0","0","0","176427","0","0","1","0","0","1","0","0","401","2","1500","5000","8","20","0","402021000","1","1.5","1.5","4","6","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","426","0","300","100","100","500","500","20000","0","0","0","0","0","0","0","0","HideLv","0","0","0","0","(0)"
"402201042","402201042","0","105802065","0","1","400562","0","1.2","0","0","1","0","177","3","57100","9842","9842","6012","6012","3093","3097","2694","2440","4986","3490","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","0","0","0","176427","0","0","1","0","0","1","0","0","401","2","1500","5000","8","20","0","402021100","1","1.5","1.5","4","6","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","426","0","300","100","100","500","500","20000","0","0","0","0","0","0","0","0","HideLv","0","0","0","0","(0)"
"402201043","402201043","0","105802065","0","1","400562","0","1.2","0","0","1","0","177","3","57100","9842","9842","6012","6012","3093","3097","2694","2440","4986","3490","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","0","0","0","176427","0","0","1","0","0","1","0","0","401","2","1500","5000","8","20","0","402021200","1","1.5","1.5","4","6","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","426","0","300","100","100","500","500","20000","0","0","0","0","0","0","0","0","HideLv","0","0","0","0","(0)"
"402201044","402201044","0","105802065","0","1","400562","0","1.2","0","0","1","0","177","3","57100","9842","9842","6012","6012","3093","3097","2694","2440","4986","3490","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","0","0","0","176427","0","0","1","0","0","1","0","0","401","2","1500","5000","8","20","0","402021300","1","1.5","1.5","4","6","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","426","0","300","100","100","500","500","20000","0","0","0","0","0","0","0","0","HideLv","0","0","0","0","(0)"
"402202000","402202000","2","105802206","105702202","0","501331","0","1.3","0","1","3","1","177","1","237915","10310","10310","6012","6012","3093","3097","2694","2440","5983","3839","4424","5848","3508","916","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","245","350","350","176427","34026","20123177","1","120103001","59479","0","0","0","101","2","1500","5000","8","20","0","0","1","0.5","0.5","2","3","(10177010,10177020)","(10177030,10177050)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","635","0","180","100","100","1000","2000","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","(4260401,5005001)"
"402202011","402202011","2","105802207","105702202","0","501311","0","1","0","1","1","0","177","1","78988","9842","9842","6012","6012","3093","3097","2694","2440","5485","3839","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","120","270","270","176427","17013","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10175010,10175020)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","400","0","150","100","100","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"402202012","402202012","2","105802208","105702202","0","501311","0","1.2","0","1","1","0","177","1","78988","9842","9842","6012","6012","3093","3097","2694","2440","5485","3839","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","120","270","270","176427","17013","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10175010,10175020)","(10175030)","(100)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","350","0","150","100","100","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"402202021","402202021","2","105802209","105702202","0","501321","0","1","0","1","1","0","177","1","78988","9842","9842","6012","6012","3093","3097","2694","2440","5485","3839","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","180","270","270","176427","17013","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10176010)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","850","0","150","100","100","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"402202031","402202031","2","105802210","105702202","0","501401","0","1","0","1","1","0","177","1","78988","9842","9842","6012","6012","3093","3097","2694","2440","5485","3839","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","228","350","350","176427","17013","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10192010,10192020)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","400","0","180","150","150","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"402202032","402202032","2","105802211","105702202","0","501401","0","1.2","0","1","1","0","177","1","78988","9842","9842","6012","6012","3093","3097","2694","2440","5485","3839","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","228","350","350","176427","17013","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10192010,10192020)","(10192040)","(100)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","470","0","180","150","150","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"402202041","402202041","0","105802212","0","1","500842","0","1","0","0","1","0","177","3","57100","9842","9842","6012","6012","3093","3097","2694","2440","4986","3490","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","0","0","0","176427","0","0","1","0","0","1","0","0","401","2","1500","5000","8","20","0","402021400","1","0.5","0.5","4","6","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","380","0","130","100","100","500","500","20000","0","0","0","0","0","0","0","0","HideLv/HideNameTag","0","0","0","0","(0)"
"402202042","402202042","0","105802212","0","1","500842","0","1","0","0","1","0","177","3","57100","9842","9842","6012","6012","3093","3097","2694","2440","4986","3490","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","0","0","0","176427","0","0","1","0","0","1","0","0","401","2","1500","5000","8","20","0","402021500","1","0.5","0.5","4","6","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","380","0","130","100","100","500","500","20000","0","0","0","0","0","0","0","0","HideLv/HideNameTag","0","0","0","0","(0)"
"402202043","402202043","0","105802212","0","1","500842","0","1","0","0","1","0","177","3","57100","9842","9842","6012","6012","3093","3097","2694","2440","4986","3490","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","0","0","0","176427","0","0","1","0","0","1","0","0","401","2","1500","5000","8","20","0","402021600","1","0.5","0.5","4","6","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","380","0","130","100","100","500","500","20000","0","0","0","0","0","0","0","0","HideLv/HideNameTag","0","0","0","0","(0)"
"402202044","402202044","0","105802212","0","1","500842","0","1","0","0","1","0","177","3","57100","9842","9842","6012","6012","3093","3097","2694","2440","4986","3490","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","0","0","0","176427","0","0","1","0","0","1","0","0","401","2","1500","5000","8","20","0","402021700","1","0.5","0.5","4","6","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","380","0","130","100","100","500","500","20000","0","0","0","0","0","0","0","0","HideLv/HideNameTag","0","0","0","0","(0)"
"402203011","402203011","3","105802213","105702203","0","501981","0","0.9","0","1","1","0","177","1","78988","9842","9842","6012","6012","3093","3097","2694","2440","5485","3839","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","73","350","350","176427","17013","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10019010,10019020)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","375","0","150","150","150","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"402203012","402203012","3","105802214","105702203","0","501981","0","1.1","0","1","1","0","177","1","78988","9842","9842","6012","6012","3093","3097","2694","2440","5485","3839","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","73","350","350","176427","17013","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10019010,10019020)","(10019040)","(100)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","425","0","150","150","150","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"402203021","402203021","3","105802215","105702203","0","502531","0","0.8","0","2","1","0","177","1","78988","9842","9842","6012","6012","3093","3097","2694","2440","5485","3839","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","220","350","350","176427","17013","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10094010,10094020)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","390","0","160","160","160","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"402203032","402203032","3","105802216","105702203","0","500521","0","1.4","0","1","1","0","177","1","78988","9842","9842","6012","6012","3093","3097","2694","2440","5485","3839","4424","5848","3508","816","2437","1754","0","0","784","686","882","686","0","0","784","686","686","686","180","270","270","176427","17013","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10046010,10046020)","(10046040)","(100)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","470","0","130","100","100","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"402204011","402204011","4","105802217","0","0","500811","0","1.5","0","0","1","0","175","1","78104","9755","9755","5959","5959","3067","3071","2672","2420","5429","3799","4385","5799","3479","800","2407","1739","0","0","768","672","864","672","0","0","768","672","672","672","85","350","350","174140","16680","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","1","1","4","6","(10099010,10099020)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","375","0","100","100","100","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"402204012","402204012","4","105802218","0","0","500811","0","1.8","0","0","1","0","175","1","78104","9755","9755","5959","5959","3067","3071","2672","2420","5429","3799","4385","5799","3479","800","2407","1739","0","0","768","672","864","672","0","0","768","672","672","672","85","350","350","174140","16680","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","1","1","4","6","(10099010,10099020)","(10099130)","(100)","(0)","(0)","(0)","(10099040)","(0)","(0)","(0)","(0)","(0)","110","420","800","100","100","100","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"402204021","402204021","4","105802219","0","0","500311","0","1","0","0","1","0","175","1","78104","9755","9755","5959","5959","3067","3071","2672","2420","5429","3799","4385","5799","3479","800","2407","1739","0","0","768","672","864","672","0","0","768","672","672","672","151","350","350","174140","16680","0","1","120101001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10006010,10006020)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","350","0","100","100","100","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
