"Name","DropPositionId","DropPositionGroupId","Position"
"49198","49198","8010000","(X=11750,Y=17050,Z=-1000)"
"49199","49199","8010000","(X=10250,Y=17050,Z=-1000)"
"49200","49200","8010000","(X=12250,Y=17050,Z=-1000)"
"49201","49201","8010000","(X=12750,Y=17050,Z=-1000)"
"49202","49202","8010000","(X=9750,Y=17050,Z=-1000)"
"49203","49203","8010000","(X=10750,Y=17350,Z=-1000)"
"49204","49204","8010000","(X=11250,Y=17350,Z=-1000)"
"49205","49205","8010000","(X=11750,Y=17350,Z=-1000)"
"49206","49206","8010000","(X=10250,Y=17350,Z=-1000)"
"49207","49207","8010000","(X=12250,Y=17350,Z=-1000)"
"49208","49208","8010000","(X=10750,Y=17650,Z=-1000)"
"49209","49209","8010000","(X=11250,Y=17650,Z=-1000)"
"49210","49210","8010000","(X=11750,Y=17650,Z=-1000)"
"49211","49211","8010000","(X=950,Y=24050,Z=-1000)"
"49212","49212","8010000","(X=450,Y=24050,Z=-1000)"
"49213","49213","8010000","(X=-50,Y=24050,Z=-1000)"
"49214","49214","8010000","(X=-550,Y=24050,Z=-1000)"
"49215","49215","8010000","(X=-1050,Y=24050,Z=-1000)"
"49216","49216","8010000","(X=950,Y=23750,Z=-1000)"
"49217","49217","8010000","(X=450,Y=23750,Z=-1000)"
"49218","49218","8010000","(X=-50,Y=23750,Z=-1000)"
"49219","49219","8010000","(X=-550,Y=23750,Z=-1000)"
"49220","49220","8010000","(X=-1050,Y=23750,Z=-1000)"
"49221","49221","8010000","(X=1450,Y=23750,Z=-1000)"
"49222","49222","8010000","(X=-1550,Y=23750,Z=-1000)"
"49223","49223","8010000","(X=950,Y=23450,Z=-1000)"
"49224","49224","8010000","(X=450,Y=23450,Z=-1000)"
"49225","49225","8010000","(X=-50,Y=23450,Z=-1000)"
"49226","49226","8010000","(X=-550,Y=23450,Z=-1000)"
"49227","49227","8010000","(X=-1050,Y=23450,Z=-1000)"
"49228","49228","8010000","(X=1450,Y=23450,Z=-1000)"
"49229","49229","8010000","(X=-1550,Y=23450,Z=-1000)"
"49230","49230","8010000","(X=1950,Y=23450,Z=-1000)"
"49231","49231","8010000","(X=-2050,Y=23450,Z=-1000)"
"49232","49232","8010000","(X=950,Y=23150,Z=-1000)"
"49233","49233","8010000","(X=450,Y=23150,Z=-1000)"
"49234","49234","8010000","(X=-50,Y=23150,Z=-1000)"
"49235","49235","8010000","(X=-550,Y=23150,Z=-1000)"
"49236","49236","8010000","(X=-1050,Y=23150,Z=-1000)"
"49237","49237","8010000","(X=1450,Y=23150,Z=-1000)"
"49238","49238","8010000","(X=-1550,Y=23150,Z=-1000)"
"49239","49239","8010000","(X=1950,Y=23150,Z=-1000)"
"49240","49240","8010000","(X=-2050,Y=23150,Z=-1000)"
"49241","49241","8010000","(X=-2550,Y=23150,Z=-1000)"
"49242","49242","8010000","(X=2450,Y=23150,Z=-1000)"
"49243","49243","8010000","(X=-1050,Y=15350,Z=-1000)"
"49244","49244","8010000","(X=950,Y=22850,Z=-1000)"
"49245","49245","8010000","(X=450,Y=22850,Z=-1000)"
"49246","49246","8010000","(X=-50,Y=22850,Z=-1000)"
"49247","49247","8010000","(X=-550,Y=22850,Z=-1000)"
"49248","49248","8010000","(X=-1050,Y=22850,Z=-1000)"
"49249","49249","8010000","(X=1450,Y=22850,Z=-1000)"
"49250","49250","8010000","(X=-1550,Y=22850,Z=-1000)"
"49251","49251","8010000","(X=1950,Y=22850,Z=-1000)"
"49252","49252","8010000","(X=-2050,Y=22850,Z=-1000)"
"49253","49253","8010000","(X=-2550,Y=22850,Z=-1000)"
"49254","49254","8010000","(X=2450,Y=22850,Z=-1000)"
"49255","49255","8010000","(X=2950,Y=22850,Z=-1000)"
"49256","49256","8010000","(X=-3050,Y=22850,Z=-1000)"
"49257","49257","8010000","(X=950,Y=22550,Z=-1000)"
"49258","49258","8010000","(X=450,Y=22550,Z=-1000)"
"49259","49259","8010000","(X=-50,Y=22550,Z=-1000)"
"49260","49260","8010000","(X=-550,Y=22550,Z=-1000)"
"49261","49261","8010000","(X=-1050,Y=22550,Z=-1000)"
"49262","49262","8010000","(X=1450,Y=22550,Z=-1000)"
"49263","49263","8010000","(X=-1550,Y=22550,Z=-1000)"
"49264","49264","8010000","(X=1950,Y=22550,Z=-1000)"
"49265","49265","8010000","(X=-2050,Y=22550,Z=-1000)"
"49266","49266","8010000","(X=-2550,Y=22550,Z=-1000)"
"49267","49267","8010000","(X=2450,Y=22550,Z=-1000)"
"49268","49268","8010000","(X=2950,Y=22550,Z=-1000)"
"49269","49269","8010000","(X=-3050,Y=22550,Z=-1000)"
"49270","49270","8010000","(X=3450,Y=22550,Z=-1000)"
"49271","49271","8010000","(X=-3550,Y=22550,Z=-1000)"
"49272","49272","8010000","(X=950,Y=22250,Z=-1000)"
"49273","49273","8010000","(X=450,Y=22250,Z=-1000)"
"49274","49274","8010000","(X=-50,Y=22250,Z=-1000)"
"49275","49275","8010000","(X=-550,Y=22250,Z=-1000)"
"49276","49276","8010000","(X=-1050,Y=22250,Z=-1000)"
"49277","49277","8010000","(X=1450,Y=22250,Z=-1000)"
"49278","49278","8010000","(X=-1550,Y=22250,Z=-1000)"
"49279","49279","8010000","(X=1950,Y=22250,Z=-1000)"
"49280","49280","8010000","(X=-2050,Y=22250,Z=-1000)"
"49281","49281","8010000","(X=-2550,Y=22250,Z=-1000)"
"49282","49282","8010000","(X=2450,Y=22250,Z=-1000)"
"49283","49283","8010000","(X=2950,Y=22250,Z=-1000)"
"49284","49284","8010000","(X=-3050,Y=22250,Z=-1000)"
"49285","49285","8010000","(X=3450,Y=22250,Z=-1000)"
"49286","49286","8010000","(X=-3550,Y=22250,Z=-1000)"
"49287","49287","8010000","(X=950,Y=21950,Z=-1000)"
"49288","49288","8010000","(X=450,Y=21950,Z=-1000)"
"49289","49289","8010000","(X=-50,Y=21950,Z=-1000)"
"49290","49290","8010000","(X=-550,Y=21950,Z=-1000)"
"49291","49291","8010000","(X=-1050,Y=21950,Z=-1000)"
"49292","49292","8010000","(X=1450,Y=21950,Z=-1000)"
"49293","49293","8010000","(X=-1550,Y=21950,Z=-1000)"
"49294","49294","8010000","(X=1950,Y=21950,Z=-1000)"
"49295","49295","8010000","(X=-2050,Y=21950,Z=-1000)"
"49296","49296","8010000","(X=-2550,Y=21950,Z=-1000)"
"49297","49297","8010000","(X=2450,Y=21950,Z=-1000)"
"49298","49298","8010000","(X=2950,Y=21950,Z=-1000)"
"49299","49299","8010000","(X=-3050,Y=21950,Z=-1000)"
"49300","49300","8010000","(X=3450,Y=21950,Z=-1000)"
"49301","49301","8010000","(X=-3550,Y=21950,Z=-1000)"
"49302","49302","8010000","(X=950,Y=21650,Z=-1000)"
"49303","49303","8010000","(X=450,Y=21650,Z=-1000)"
"49304","49304","8010000","(X=-50,Y=21650,Z=-1000)"
"49305","49305","8010000","(X=-550,Y=21650,Z=-1000)"
"49306","49306","8010000","(X=-1050,Y=21650,Z=-1000)"
"49307","49307","8010000","(X=1450,Y=21650,Z=-1000)"
"49308","49308","8010000","(X=-1550,Y=21650,Z=-1000)"
"49309","49309","8010000","(X=1950,Y=21650,Z=-1000)"
"49310","49310","8010000","(X=-2050,Y=21650,Z=-1000)"
"49311","49311","8010000","(X=-2550,Y=21650,Z=-1000)"
"49312","49312","8010000","(X=2450,Y=21650,Z=-1000)"
"49313","49313","8010000","(X=2950,Y=21650,Z=-1000)"
"49314","49314","8010000","(X=-3050,Y=21650,Z=-1000)"
"49315","49315","8010000","(X=3450,Y=21650,Z=-1000)"
"49316","49316","8010000","(X=-3550,Y=21650,Z=-1000)"
"49317","49317","8010000","(X=3950,Y=21650,Z=-1000)"
"49318","49318","8010000","(X=950,Y=21350,Z=-1000)"
"49319","49319","8010000","(X=450,Y=21350,Z=-1000)"
"49320","49320","8010000","(X=-50,Y=21350,Z=-1000)"
"49321","49321","8010000","(X=-550,Y=21350,Z=-1000)"
"49322","49322","8010000","(X=-1050,Y=21350,Z=-1000)"
"49323","49323","8010000","(X=1450,Y=21350,Z=-1000)"
"49324","49324","8010000","(X=-1550,Y=21350,Z=-1000)"
"49325","49325","8010000","(X=1950,Y=21350,Z=-1000)"
"49326","49326","8010000","(X=-2050,Y=21350,Z=-1000)"
"49327","49327","8010000","(X=-2550,Y=21350,Z=-1000)"
"49328","49328","8010000","(X=2450,Y=21350,Z=-1000)"
"49329","49329","8010000","(X=2950,Y=21350,Z=-1000)"
"49330","49330","8010000","(X=-3050,Y=21350,Z=-1000)"
"49331","49331","8010000","(X=3450,Y=21350,Z=-1000)"
"49332","49332","8010000","(X=-3550,Y=21350,Z=-1000)"
"49333","49333","8010000","(X=3950,Y=21350,Z=-1000)"
"49334","49334","8010000","(X=-4050,Y=21350,Z=-1000)"
"49335","49335","8010000","(X=950,Y=21050,Z=-1000)"
"49336","49336","8010000","(X=450,Y=21050,Z=-1000)"
"49337","49337","8010000","(X=-50,Y=21050,Z=-1000)"
"49338","49338","8010000","(X=-550,Y=21050,Z=-1000)"
"49339","49339","8010000","(X=-1050,Y=21050,Z=-1000)"
"49340","49340","8010000","(X=1450,Y=21050,Z=-1000)"
"49341","49341","8010000","(X=-1550,Y=21050,Z=-1000)"
"49342","49342","8010000","(X=1950,Y=21050,Z=-1000)"
"49343","49343","8010000","(X=-2050,Y=21050,Z=-1000)"
"49344","49344","8010000","(X=-2550,Y=21050,Z=-1000)"
"49345","49345","8010000","(X=2450,Y=21050,Z=-1000)"
"49346","49346","8010000","(X=2950,Y=21050,Z=-1000)"
"49347","49347","8010000","(X=-3050,Y=21050,Z=-1000)"
"49348","49348","8010000","(X=3450,Y=21050,Z=-1000)"
"49349","49349","8010000","(X=-3550,Y=21050,Z=-1000)"
"49350","49350","8010000","(X=3950,Y=21050,Z=-1000)"
"49351","49351","8010000","(X=-4050,Y=21050,Z=-1000)"
"49352","49352","8010000","(X=950,Y=20750,Z=-1000)"
"49353","49353","8010000","(X=450,Y=20750,Z=-1000)"
"49354","49354","8010000","(X=-50,Y=20750,Z=-1000)"
"49355","49355","8010000","(X=-550,Y=20750,Z=-1000)"
"49356","49356","8010000","(X=-1050,Y=20750,Z=-1000)"
"49357","49357","8010000","(X=1450,Y=20750,Z=-1000)"
"49358","49358","8010000","(X=-1550,Y=20750,Z=-1000)"
"49359","49359","8010000","(X=1950,Y=20750,Z=-1000)"
"49360","49360","8010000","(X=-2050,Y=20750,Z=-1000)"
"49361","49361","8010000","(X=-2550,Y=20750,Z=-1000)"
"49362","49362","8010000","(X=2450,Y=20750,Z=-1000)"
"49363","49363","8010000","(X=2950,Y=20750,Z=-1000)"
"49364","49364","8010000","(X=-3050,Y=20750,Z=-1000)"
"49365","49365","8010000","(X=3450,Y=20750,Z=-1000)"
"49366","49366","8010000","(X=-3550,Y=20750,Z=-1000)"
"49367","49367","8010000","(X=3950,Y=20750,Z=-1000)"
"49368","49368","8010000","(X=-4050,Y=20750,Z=-1000)"
"49369","49369","8010000","(X=950,Y=20450,Z=-1000)"
"49370","49370","8010000","(X=450,Y=20450,Z=-1000)"
"49371","49371","8010000","(X=-50,Y=20450,Z=-1000)"
"49372","49372","8010000","(X=-550,Y=20450,Z=-1000)"
"49373","49373","8010000","(X=-1050,Y=20450,Z=-1000)"
"49374","49374","8010000","(X=1450,Y=20450,Z=-1000)"
"49375","49375","8010000","(X=-1550,Y=20450,Z=-1000)"
"49376","49376","8010000","(X=1950,Y=20450,Z=-1000)"
"49377","49377","8010000","(X=-2050,Y=20450,Z=-1000)"
"49378","49378","8010000","(X=-2550,Y=20450,Z=-1000)"
"49379","49379","8010000","(X=2450,Y=20450,Z=-1000)"
"49380","49380","8010000","(X=2950,Y=20450,Z=-1000)"
"49381","49381","8010000","(X=-3050,Y=20450,Z=-1000)"
"49382","49382","8010000","(X=3450,Y=20450,Z=-1000)"
"49383","49383","8010000","(X=-3550,Y=20450,Z=-1000)"
"49384","49384","8010000","(X=3950,Y=20450,Z=-1000)"
"49385","49385","8010000","(X=-4050,Y=20450,Z=-1000)"
"49386","49386","8010000","(X=950,Y=20150,Z=-1000)"
"49387","49387","8010000","(X=450,Y=20150,Z=-1000)"
"49388","49388","8010000","(X=-50,Y=20150,Z=-1000)"
"49389","49389","8010000","(X=-550,Y=20150,Z=-1000)"
"49390","49390","8010000","(X=-1050,Y=20150,Z=-1000)"
"49391","49391","8010000","(X=1450,Y=20150,Z=-1000)"
"49392","49392","8010000","(X=-1550,Y=20150,Z=-1000)"
"49393","49393","8010000","(X=1950,Y=20150,Z=-1000)"
"49394","49394","8010000","(X=-2050,Y=20150,Z=-1000)"
"49395","49395","8010000","(X=-2550,Y=20150,Z=-1000)"
"49396","49396","8010000","(X=2450,Y=20150,Z=-1000)"
"49397","49397","8010000","(X=2950,Y=20150,Z=-1000)"
"49398","49398","8010000","(X=-3050,Y=20150,Z=-1000)"
"49399","49399","8010000","(X=3450,Y=20150,Z=-1000)"
"49400","49400","8010000","(X=-3550,Y=20150,Z=-1000)"
"49401","49401","8010000","(X=3950,Y=20150,Z=-1000)"
"49402","49402","8010000","(X=-4050,Y=20150,Z=-1000)"
"49403","49403","8010000","(X=4450,Y=20150,Z=-1000)"
"49404","49404","8010000","(X=950,Y=19850,Z=-1000)"
"49405","49405","8010000","(X=450,Y=19850,Z=-1000)"
"49406","49406","8010000","(X=-50,Y=19850,Z=-1000)"
"49407","49407","8010000","(X=-550,Y=19850,Z=-1000)"
"49408","49408","8010000","(X=-1050,Y=19850,Z=-1000)"
"49409","49409","8010000","(X=1450,Y=19850,Z=-1000)"
"49410","49410","8010000","(X=-1550,Y=19850,Z=-1000)"
"49411","49411","8010000","(X=1950,Y=19850,Z=-1000)"
"49412","49412","8010000","(X=-2050,Y=19850,Z=-1000)"
"49413","49413","8010000","(X=-2550,Y=19850,Z=-1000)"
"49414","49414","8010000","(X=2450,Y=19850,Z=-1000)"
"49415","49415","8010000","(X=2950,Y=19850,Z=-1000)"
"49416","49416","8010000","(X=-3050,Y=19850,Z=-1000)"
"49417","49417","8010000","(X=3450,Y=19850,Z=-1000)"
"49418","49418","8010000","(X=-3550,Y=19850,Z=-1000)"
"49419","49419","8010000","(X=3950,Y=19850,Z=-1000)"
"49420","49420","8010000","(X=-4050,Y=19850,Z=-1000)"
"49421","49421","8010000","(X=4450,Y=19850,Z=-1000)"
"49422","49422","8010000","(X=950,Y=19550,Z=-1000)"
"49423","49423","8010000","(X=450,Y=19550,Z=-1000)"
"49424","49424","8010000","(X=-50,Y=19550,Z=-1000)"
"49425","49425","8010000","(X=-550,Y=19550,Z=-1000)"
"49426","49426","8010000","(X=-1050,Y=19550,Z=-1000)"
"49427","49427","8010000","(X=1450,Y=19550,Z=-1000)"
"49428","49428","8010000","(X=-1550,Y=19550,Z=-1000)"
"49429","49429","8010000","(X=1950,Y=19550,Z=-1000)"
"49430","49430","8010000","(X=-2050,Y=19550,Z=-1000)"
"49431","49431","8010000","(X=-2550,Y=19550,Z=-1000)"
"49432","49432","8010000","(X=2450,Y=19550,Z=-1000)"
"49433","49433","8010000","(X=2950,Y=19550,Z=-1000)"
"49434","49434","8010000","(X=-3050,Y=19550,Z=-1000)"
"49435","49435","8010000","(X=3450,Y=19550,Z=-1000)"
"49436","49436","8010000","(X=-3550,Y=19550,Z=-1000)"
"49437","49437","8010000","(X=3950,Y=19550,Z=-1000)"
"49438","49438","8010000","(X=-4050,Y=19550,Z=-1000)"
"49439","49439","8010000","(X=4450,Y=19550,Z=-1000)"
"49440","49440","8010000","(X=950,Y=19250,Z=-1000)"
"49441","49441","8010000","(X=450,Y=19250,Z=-1000)"
"49442","49442","8010000","(X=-50,Y=19250,Z=-1000)"
"49443","49443","8010000","(X=-550,Y=19250,Z=-1000)"
"49444","49444","8010000","(X=-1050,Y=19250,Z=-1000)"
"49445","49445","8010000","(X=1450,Y=19250,Z=-1000)"
"49446","49446","8010000","(X=-1550,Y=19250,Z=-1000)"
"49447","49447","8010000","(X=1950,Y=19250,Z=-1000)"
"49448","49448","8010000","(X=-2050,Y=19250,Z=-1000)"
"49449","49449","8010000","(X=-2550,Y=19250,Z=-1000)"
"49450","49450","8010000","(X=2450,Y=19250,Z=-1000)"
"49451","49451","8010000","(X=2950,Y=19250,Z=-1000)"
"49452","49452","8010000","(X=-3050,Y=19250,Z=-1000)"
"49453","49453","8010000","(X=3450,Y=19250,Z=-1000)"
"49454","49454","8010000","(X=-3550,Y=19250,Z=-1000)"
"49455","49455","8010000","(X=3950,Y=19250,Z=-1000)"
"49456","49456","8010000","(X=-4050,Y=19250,Z=-1000)"
"49457","49457","8010000","(X=950,Y=18950,Z=-1000)"
"49458","49458","8010000","(X=450,Y=18950,Z=-1000)"
"49459","49459","8010000","(X=-50,Y=18950,Z=-1000)"
"49460","49460","8010000","(X=-550,Y=18950,Z=-1000)"
"49461","49461","8010000","(X=-1050,Y=18950,Z=-1000)"
"49462","49462","8010000","(X=1450,Y=18950,Z=-1000)"
"49463","49463","8010000","(X=-1550,Y=18950,Z=-1000)"
"49464","49464","8010000","(X=1950,Y=18950,Z=-1000)"
"49465","49465","8010000","(X=-2050,Y=18950,Z=-1000)"
"49466","49466","8010000","(X=-2550,Y=18950,Z=-1000)"
"49467","49467","8010000","(X=2450,Y=18950,Z=-1000)"
"49468","49468","8010000","(X=2950,Y=18950,Z=-1000)"
"49469","49469","8010000","(X=-3050,Y=18950,Z=-1000)"
"49470","49470","8010000","(X=3450,Y=18950,Z=-1000)"
"49471","49471","8010000","(X=-3550,Y=18950,Z=-1000)"
"49472","49472","8010000","(X=3950,Y=18950,Z=-1000)"
"49473","49473","8010000","(X=-4050,Y=18950,Z=-1000)"
"49474","49474","8010000","(X=950,Y=18650,Z=-1000)"
"49475","49475","8010000","(X=450,Y=18650,Z=-1000)"
"49476","49476","8010000","(X=-50,Y=18650,Z=-1000)"
"49477","49477","8010000","(X=-550,Y=18650,Z=-1000)"
"49478","49478","8010000","(X=-1050,Y=18650,Z=-1000)"
"49479","49479","8010000","(X=1450,Y=18650,Z=-1000)"
"49480","49480","8010000","(X=-1550,Y=18650,Z=-1000)"
"49481","49481","8010000","(X=1950,Y=18650,Z=-1000)"
"49482","49482","8010000","(X=-2050,Y=18650,Z=-1000)"
"49483","49483","8010000","(X=-2550,Y=18650,Z=-1000)"
"49484","49484","8010000","(X=2450,Y=18650,Z=-1000)"
"49485","49485","8010000","(X=2950,Y=18650,Z=-1000)"
"49486","49486","8010000","(X=-3050,Y=18650,Z=-1000)"
"49487","49487","8010000","(X=3450,Y=18650,Z=-1000)"
"49488","49488","8010000","(X=-3550,Y=18650,Z=-1000)"
"49489","49489","8010000","(X=3950,Y=18650,Z=-1000)"
"49490","49490","8010000","(X=-4050,Y=18650,Z=-1000)"
"49491","49491","8010000","(X=950,Y=18350,Z=-1000)"
"49492","49492","8010000","(X=450,Y=18350,Z=-1000)"
"49493","49493","8010000","(X=-50,Y=18350,Z=-1000)"
"49494","49494","8010000","(X=-550,Y=18350,Z=-1000)"
"49495","49495","8010000","(X=-1050,Y=18350,Z=-1000)"
"49496","49496","8010000","(X=1450,Y=18350,Z=-1000)"
"49497","49497","8010000","(X=-1550,Y=18350,Z=-1000)"
"49498","49498","8010000","(X=1950,Y=18350,Z=-1000)"
"49499","49499","8010000","(X=-2050,Y=18350,Z=-1000)"
"49500","49500","8010000","(X=-2550,Y=18350,Z=-1000)"
"49501","49501","8010000","(X=3450,Y=18350,Z=-1000)"
"49502","49502","8010000","(X=-3550,Y=18350,Z=-1000)"
"49503","49503","8010000","(X=3950,Y=18350,Z=-1000)"
"49504","49504","8010000","(X=-4050,Y=18350,Z=-1000)"
"49505","49505","8010000","(X=950,Y=18050,Z=-1000)"
"49506","49506","8010000","(X=450,Y=18050,Z=-1000)"
"49507","49507","8010000","(X=-50,Y=18050,Z=-1000)"
"49508","49508","8010000","(X=-550,Y=18050,Z=-1000)"
"49509","49509","8010000","(X=-1050,Y=18050,Z=-1000)"
"49510","49510","8010000","(X=1450,Y=18050,Z=-1000)"
"49511","49511","8010000","(X=-1550,Y=18050,Z=-1000)"
"49512","49512","8010000","(X=1950,Y=18050,Z=-1000)"
"49513","49513","8010000","(X=-2050,Y=18050,Z=-1000)"
"49514","49514","8010000","(X=-2550,Y=18050,Z=-1000)"
"49515","49515","8010000","(X=3450,Y=18050,Z=-1000)"
"49516","49516","8010000","(X=-3550,Y=18050,Z=-1000)"
"49517","49517","8010000","(X=950,Y=17750,Z=-1000)"
"49518","49518","8010000","(X=450,Y=17750,Z=-1000)"
"49519","49519","8010000","(X=-50,Y=17750,Z=-1000)"
"49520","49520","8010000","(X=-550,Y=17750,Z=-1000)"
"49521","49521","8010000","(X=-1050,Y=17750,Z=-1000)"
"49522","49522","8010000","(X=1450,Y=17750,Z=-1000)"
"49523","49523","8010000","(X=-1550,Y=17750,Z=-1000)"
"49524","49524","8010000","(X=1950,Y=17750,Z=-1000)"
"49525","49525","8010000","(X=-2050,Y=17750,Z=-1000)"
"49526","49526","8010000","(X=2950,Y=17750,Z=-1000)"
"49527","49527","8010000","(X=-3050,Y=17750,Z=-1000)"
"49528","49528","8010000","(X=3450,Y=17750,Z=-1000)"
"49529","49529","8010000","(X=-3550,Y=17750,Z=-1000)"
"49530","49530","8010000","(X=950,Y=17450,Z=-1000)"
"49531","49531","8010000","(X=450,Y=17450,Z=-1000)"
"49532","49532","8010000","(X=-50,Y=17450,Z=-1000)"
"49533","49533","8010000","(X=-550,Y=17450,Z=-1000)"
"49534","49534","8010000","(X=-1050,Y=17450,Z=-1000)"
"49535","49535","8010000","(X=1450,Y=17450,Z=-1000)"
"49536","49536","8010000","(X=-1550,Y=17450,Z=-1000)"
"49537","49537","8010000","(X=-2050,Y=17450,Z=-1000)"
"49538","49538","8010000","(X=2450,Y=17450,Z=-1000)"
"49539","49539","8010000","(X=2950,Y=17450,Z=-1000)"
"49540","49540","8010000","(X=-3050,Y=17450,Z=-1000)"
"49541","49541","8010000","(X=3450,Y=17450,Z=-1000)"
"49542","49542","8010000","(X=950,Y=17150,Z=-1000)"
"49543","49543","8010000","(X=450,Y=17150,Z=-1000)"
"49544","49544","8010000","(X=-50,Y=17150,Z=-1000)"
"49545","49545","8010000","(X=-550,Y=17150,Z=-1000)"
"49546","49546","8010000","(X=-1050,Y=17150,Z=-1000)"
"49547","49547","8010000","(X=1450,Y=17150,Z=-1000)"
"49548","49548","8010000","(X=-1550,Y=17150,Z=-1000)"
"49549","49549","8010000","(X=2450,Y=17150,Z=-1000)"
"49550","49550","8010000","(X=2950,Y=17150,Z=-1000)"
"49551","49551","8010000","(X=-3050,Y=17150,Z=-1000)"
"49552","49552","8010000","(X=950,Y=16850,Z=-1000)"
"49553","49553","8010000","(X=450,Y=16850,Z=-1000)"
"49554","49554","8010000","(X=-50,Y=16850,Z=-1000)"
"49555","49555","8010000","(X=-550,Y=16850,Z=-1000)"
"49556","49556","8010000","(X=-1050,Y=16850,Z=-1000)"
"49557","49557","8010000","(X=1450,Y=16850,Z=-1000)"
"49558","49558","8010000","(X=-1550,Y=16850,Z=-1000)"
"49559","49559","8010000","(X=-2550,Y=16850,Z=-1000)"
"49560","49560","8010000","(X=2450,Y=16850,Z=-1000)"
"49561","49561","8010000","(X=2950,Y=16850,Z=-1000)"
"49562","49562","8010000","(X=-3050,Y=16850,Z=-1000)"
"49563","49563","8010000","(X=1450,Y=16550,Z=-1000)"
"49564","49564","8010000","(X=-1550,Y=16550,Z=-1000)"
"49565","49565","8010000","(X=1950,Y=16550,Z=-1000)"
"49566","49566","8010000","(X=-2550,Y=16550,Z=-1000)"
"49567","49567","8010000","(X=2450,Y=16550,Z=-1000)"
"49568","49568","8010000","(X=1450,Y=16250,Z=-1000)"
"49569","49569","8010000","(X=-1550,Y=16250,Z=-1000)"
"49570","49570","8010000","(X=1950,Y=16250,Z=-1000)"
"49571","49571","8010000","(X=-2050,Y=16250,Z=-1000)"
"49572","49572","8010000","(X=-2550,Y=16250,Z=-1000)"
"49573","49573","8010000","(X=2450,Y=16250,Z=-1000)"
"49574","49574","8010000","(X=950,Y=15950,Z=-1000)"
"49575","49575","8010000","(X=450,Y=15950,Z=-1000)"
"49576","49576","8010000","(X=-50,Y=15950,Z=-1000)"
"49577","49577","8010000","(X=-550,Y=15950,Z=-1000)"
"49578","49578","8010000","(X=-1050,Y=15950,Z=-1000)"
"49579","49579","8010000","(X=1450,Y=15950,Z=-1000)"
"49580","49580","8010000","(X=-1550,Y=15950,Z=-1000)"
"49581","49581","8010000","(X=1950,Y=15950,Z=-1000)"
"49582","49582","8010000","(X=-2050,Y=15950,Z=-1000)"
"49583","49583","8010000","(X=950,Y=15650,Z=-1000)"
"49584","49584","8010000","(X=450,Y=15650,Z=-1000)"
"49585","49585","8010000","(X=-50,Y=15650,Z=-1000)"
"49586","49586","8010000","(X=-550,Y=15650,Z=-1000)"
"49587","49587","8010000","(X=-1050,Y=15650,Z=-1000)"
"49588","49588","8010000","(X=1450,Y=15650,Z=-1000)"
"49589","49589","8010000","(X=-1550,Y=15650,Z=-1000)"
"49590","49590","8010000","(X=950,Y=15350,Z=-1000)"
"49591","49591","8010000","(X=-50,Y=15350,Z=-1000)"
