"Name","ObjectId","ObjectGatherType","ObjectType","ObjectNameSid","CastingDesc","ChattingStringId","ChattingStringId2","IsBossDropRewardBox","ResourceId","ObjectScale","ObjectNameOnOff","ObjectLifeTime","CollectActivationType","CollectActivationValue","AlwaysVisible","AlwaysVisibleOff","CollectActivationString","CollectQualificationType","CollectQualificationValue","CollectMethod","InteractionRange","ProgressRangeInteraction","ProgressRange","BroadcastingSize","CollectCountMin","CollectCountMax","CastingTime","CollectIcon","FixedDropItemId","IconCoordinate","DecalScale","CollectAniType","EffectScale","ObjectLoopFxId","ObjectGenFxId","ObjectAniOnOff","ABPLink","ObjectDisappearTime","DropItemId","MonGenType","MonsterID","SpawnCount","SpawnRange","MonGenValue","LinkOccupationId","GetWayType","GenMessageStringTemplateIdTitle","GenMessageStringTemplateIdContent","QuestDropId","ObjectGrade","ObjectRadius","BuffId","BuffOverLap","MiniMapList_Show","ServerLogEventType"
"350080611","350080611","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080612","350080612","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","106201002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080613","350080613","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","106201003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080614","350080614","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","106201004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080615","350080615","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080616","350080616","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080617","350080617","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","106211002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080618","350080618","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","106211003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080619","350080619","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","106211004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080620","350080620","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080621","350080621","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080622","350080622","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","106301002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080623","350080623","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","106301003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080624","350080624","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","106301004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080625","350080625","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080626","350080626","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080627","350080627","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","106311002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080628","350080628","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","106311003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080629","350080629","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","106311004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080630","350080630","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080631","350080631","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080632","350080632","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","106401002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080633","350080633","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","106401003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080634","350080634","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","106401004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080635","350080635","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080636","350080636","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080637","350080637","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","106411002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080638","350080638","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","106411003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080639","350080639","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","106411004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080640","350080640","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080641","350080641","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080642","350080642","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","106501002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080643","350080643","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","106501003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080644","350080644","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","106501004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080645","350080645","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080646","350080646","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080647","350080647","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","106511002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080648","350080648","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","106511003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080649","350080649","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","106511004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080710","350080710","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080711","350080711","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080712","350080712","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","107201002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080713","350080713","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","107201003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080714","350080714","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","107201004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080715","350080715","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080716","350080716","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080717","350080717","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","107211002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080718","350080718","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","107211003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080719","350080719","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","107211004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080720","350080720","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080721","350080721","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080722","350080722","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","107301002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080723","350080723","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","107301003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080724","350080724","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","107301004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080725","350080725","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
