"Name","RowId","Class","Grade","Tier","MainType","SubType","SmeltingType","SmeltingCount","Attribute1Value","Attribute2Value","Attribute3Value","Attribute4Value","Attribute5Value","Attribute6Value"
"654332002","654332002","6","5","4","3","3","2","2","1180","46","134","36","36","0"
"654332003","654332003","6","5","4","3","3","2","3","1770","69","201","54","54","0"
"654332004","654332004","6","5","4","3","3","2","4","2360","92","268","72","72","0"
"654332005","654332005","6","5","4","3","3","2","5","2950","115","335","90","90","0"
"654332006","654332006","6","5","4","3","3","2","6","3688","144","419","113","113","0"
"654332007","654332007","6","5","4","3","3","2","7","4426","173","503","136","136","0"
"654332008","654332008","6","5","4","3","3","2","8","5164","202","587","159","159","0"
"654332009","654332009","6","5","4","3","3","2","9","5902","231","671","182","182","0"
"654332010","654332010","6","5","4","3","3","2","10","6640","260","755","205","205","0"
"654332011","654332011","6","5","4","3","3","2","11","7378","289","839","228","228","0"
"654332012","654332012","6","5","4","3","3","2","12","8116","318","923","251","251","0"
"654342001","654342001","6","5","4","3","4","2","1","590","26","23","14","14","0"
"654342002","654342002","6","5","4","3","4","2","2","1180","52","46","28","28","0"
"654342003","654342003","6","5","4","3","4","2","3","1770","78","69","42","42","0"
"654342004","654342004","6","5","4","3","4","2","4","2360","104","92","56","56","0"
"654342005","654342005","6","5","4","3","4","2","5","2950","130","115","70","70","0"
"654342006","654342006","6","5","4","3","4","2","6","3688","163","144","88","88","0"
"654342007","654342007","6","5","4","3","4","2","7","4426","196","173","106","106","0"
"654342008","654342008","6","5","4","3","4","2","8","5164","229","202","124","124","0"
"654342009","654342009","6","5","4","3","4","2","9","5902","262","231","142","142","0"
"654342010","654342010","6","5","4","3","4","2","10","6640","295","260","160","160","0"
"654342011","654342011","6","5","4","3","4","2","11","7378","328","289","178","178","0"
"654342012","654342012","6","5","4","3","4","2","12","8116","361","318","196","196","0"
"611263001","611263001","6","1","1","2","6","3","1","15","1","2","0","0","0"
"611263002","611263002","6","1","1","2","6","3","2","30","2","4","0","0","0"
"611263003","611263003","6","1","1","2","6","3","3","45","3","6","0","0","0"
"611263004","611263004","6","1","1","2","6","3","4","60","4","8","0","0","0"
"611263005","611263005","6","1","1","2","6","3","5","75","5","10","0","0","0"
"611263006","611263006","6","1","1","2","6","3","6","94","6","13","0","0","0"
"611263007","611263007","6","1","1","2","6","3","7","113","7","16","0","0","0"
"611263008","611263008","6","1","1","2","6","3","8","132","8","19","0","0","0"
"611263009","611263009","6","1","1","2","6","3","9","151","9","22","0","0","0"
"611263010","611263010","6","1","1","2","6","3","10","170","10","25","0","0","0"
"611263011","611263011","6","1","1","2","6","3","11","189","11","28","0","0","0"
"611263012","611263012","6","1","1","2","6","3","12","208","12","31","0","0","0"
"611313001","611313001","6","1","1","3","1","3","1","3","3","2","2","0","0"
"611313002","611313002","6","1","1","3","1","3","2","6","6","4","4","0","0"
"611313003","611313003","6","1","1","3","1","3","3","9","9","6","6","0","0"
"611313004","611313004","6","1","1","3","1","3","4","12","12","8","8","0","0"
"611313005","611313005","6","1","1","3","1","3","5","15","15","10","10","0","0"
"611313006","611313006","6","1","1","3","1","3","6","19","19","13","13","0","0"
"611313007","611313007","6","1","1","3","1","3","7","23","23","16","16","0","0"
"611313008","611313008","6","1","1","3","1","3","8","27","27","19","19","0","0"
"611313009","611313009","6","1","1","3","1","3","9","31","31","22","22","0","0"
"611313010","611313010","6","1","1","3","1","3","10","35","35","25","25","0","0"
"611313011","611313011","6","1","1","3","1","3","11","39","39","28","28","0","0"
"611313012","611313012","6","1","1","3","1","3","12","43","43","31","31","0","0"
"611323001","611323001","6","1","1","3","2","3","1","120","2","1","1","0","0"
"611323002","611323002","6","1","1","3","2","3","2","240","4","2","2","0","0"
"611323003","611323003","6","1","1","3","2","3","3","360","6","3","3","0","0"
"611323004","611323004","6","1","1","3","2","3","4","480","8","4","4","0","0"
"611323005","611323005","6","1","1","3","2","3","5","600","10","5","5","0","0"
"611323006","611323006","6","1","1","3","2","3","6","750","13","6","6","0","0"
"611323007","611323007","6","1","1","3","2","3","7","900","16","7","7","0","0"
"611323008","611323008","6","1","1","3","2","3","8","1050","19","8","8","0","0"
"611323009","611323009","6","1","1","3","2","3","9","1200","22","9","9","0","0"
"611323010","611323010","6","1","1","3","2","3","10","1350","25","10","10","0","0"
"611323011","611323011","6","1","1","3","2","3","11","1500","28","11","11","0","0"
"611323012","611323012","6","1","1","3","2","3","12","1650","31","12","12","0","0"
"611333001","611333001","6","1","1","3","3","3","1","60","1","2","1","0","0"
"611333002","611333002","6","1","1","3","3","3","2","120","2","4","2","0","0"
"611333003","611333003","6","1","1","3","3","3","3","180","3","6","3","0","0"
"611333004","611333004","6","1","1","3","3","3","4","240","4","8","4","0","0"
"611333005","611333005","6","1","1","3","3","3","5","300","5","10","5","0","0"
"611333006","611333006","6","1","1","3","3","3","6","375","6","13","6","0","0"
"611333007","611333007","6","1","1","3","3","3","7","450","7","16","7","0","0"
"611333008","611333008","6","1","1","3","3","3","8","525","8","19","8","0","0"
"611333009","611333009","6","1","1","3","3","3","9","600","9","22","9","0","0"
"611333010","611333010","6","1","1","3","3","3","10","675","10","25","10","0","0"
"611333011","611333011","6","1","1","3","3","3","11","750","11","28","11","0","0"
"611333012","611333012","6","1","1","3","3","3","12","825","12","31","12","0","0"
"611343001","611343001","6","1","1","3","4","3","1","60","2","1","1","0","0"
"611343002","611343002","6","1","1","3","4","3","2","120","4","2","2","0","0"
"611343003","611343003","6","1","1","3","4","3","3","180","6","3","3","0","0"
"611343004","611343004","6","1","1","3","4","3","4","240","8","4","4","0","0"
"611343005","611343005","6","1","1","3","4","3","5","300","10","5","5","0","0"
"611343006","611343006","6","1","1","3","4","3","6","375","13","6","6","0","0"
"611343007","611343007","6","1","1","3","4","3","7","450","16","7","7","0","0"
"611343008","611343008","6","1","1","3","4","3","8","525","19","8","8","0","0"
"611343009","611343009","6","1","1","3","4","3","9","600","22","9","9","0","0"
"611343010","611343010","6","1","1","3","4","3","10","675","25","10","10","0","0"
"611343011","611343011","6","1","1","3","4","3","11","750","28","11","11","0","0"
"611343012","611343012","6","1","1","3","4","3","12","825","31","12","12","0","0"
"621263001","621263001","6","2","1","2","6","3","1","15","1","2","0","0","0"
"621263002","621263002","6","2","1","2","6","3","2","30","2","4","0","0","0"
"621263003","621263003","6","2","1","2","6","3","3","45","3","6","0","0","0"
"621263004","621263004","6","2","1","2","6","3","4","60","4","8","0","0","0"
"621263005","621263005","6","2","1","2","6","3","5","75","5","10","0","0","0"
"621263006","621263006","6","2","1","2","6","3","6","94","6","13","0","0","0"
"621263007","621263007","6","2","1","2","6","3","7","113","7","16","0","0","0"
"621263008","621263008","6","2","1","2","6","3","8","132","8","19","0","0","0"
"621263009","621263009","6","2","1","2","6","3","9","151","9","22","0","0","0"
"621263010","621263010","6","2","1","2","6","3","10","170","10","25","0","0","0"
"621263011","621263011","6","2","1","2","6","3","11","189","11","28","0","0","0"
"621263012","621263012","6","2","1","2","6","3","12","208","12","31","0","0","0"
"621313001","621313001","6","2","1","3","1","3","1","3","3","2","2","0","0"
"621313002","621313002","6","2","1","3","1","3","2","6","6","4","4","0","0"
"621313003","621313003","6","2","1","3","1","3","3","9","9","6","6","0","0"
"621313004","621313004","6","2","1","3","1","3","4","12","12","8","8","0","0"
"621313005","621313005","6","2","1","3","1","3","5","15","15","10","10","0","0"
"621313006","621313006","6","2","1","3","1","3","6","19","19","13","13","0","0"
"621313007","621313007","6","2","1","3","1","3","7","23","23","16","16","0","0"
"621313008","621313008","6","2","1","3","1","3","8","27","27","19","19","0","0"
"621313009","621313009","6","2","1","3","1","3","9","31","31","22","22","0","0"
"621313010","621313010","6","2","1","3","1","3","10","35","35","25","25","0","0"
"621313011","621313011","6","2","1","3","1","3","11","39","39","28","28","0","0"
"621313012","621313012","6","2","1","3","1","3","12","43","43","31","31","0","0"
"621323001","621323001","6","2","1","3","2","3","1","120","2","1","1","0","0"
"621323002","621323002","6","2","1","3","2","3","2","240","4","2","2","0","0"
"621323003","621323003","6","2","1","3","2","3","3","360","6","3","3","0","0"
"621323004","621323004","6","2","1","3","2","3","4","480","8","4","4","0","0"
"621323005","621323005","6","2","1","3","2","3","5","600","10","5","5","0","0"
"621323006","621323006","6","2","1","3","2","3","6","750","13","6","6","0","0"
"621323007","621323007","6","2","1","3","2","3","7","900","16","7","7","0","0"
"621323008","621323008","6","2","1","3","2","3","8","1050","19","8","8","0","0"
"621323009","621323009","6","2","1","3","2","3","9","1200","22","9","9","0","0"
"621323010","621323010","6","2","1","3","2","3","10","1350","25","10","10","0","0"
"621323011","621323011","6","2","1","3","2","3","11","1500","28","11","11","0","0"
"621323012","621323012","6","2","1","3","2","3","12","1650","31","12","12","0","0"
"621333001","621333001","6","2","1","3","3","3","1","60","1","2","1","0","0"
"621333002","621333002","6","2","1","3","3","3","2","120","2","4","2","0","0"
"621333003","621333003","6","2","1","3","3","3","3","180","3","6","3","0","0"
"621333004","621333004","6","2","1","3","3","3","4","240","4","8","4","0","0"
"621333005","621333005","6","2","1","3","3","3","5","300","5","10","5","0","0"
"621333006","621333006","6","2","1","3","3","3","6","375","6","13","6","0","0"
"621333007","621333007","6","2","1","3","3","3","7","450","7","16","7","0","0"
"621333008","621333008","6","2","1","3","3","3","8","525","8","19","8","0","0"
"621333009","621333009","6","2","1","3","3","3","9","600","9","22","9","0","0"
"621333010","621333010","6","2","1","3","3","3","10","675","10","25","10","0","0"
"621333011","621333011","6","2","1","3","3","3","11","750","11","28","11","0","0"
"621333012","621333012","6","2","1","3","3","3","12","825","12","31","12","0","0"
"621343001","621343001","6","2","1","3","4","3","1","60","2","1","1","0","0"
"621343002","621343002","6","2","1","3","4","3","2","120","4","2","2","0","0"
"621343003","621343003","6","2","1","3","4","3","3","180","6","3","3","0","0"
"621343004","621343004","6","2","1","3","4","3","4","240","8","4","4","0","0"
"621343005","621343005","6","2","1","3","4","3","5","300","10","5","5","0","0"
"621343006","621343006","6","2","1","3","4","3","6","375","13","6","6","0","0"
"621343007","621343007","6","2","1","3","4","3","7","450","16","7","7","0","0"
"621343008","621343008","6","2","1","3","4","3","8","525","19","8","8","0","0"
"621343009","621343009","6","2","1","3","4","3","9","600","22","9","9","0","0"
"621343010","621343010","6","2","1","3","4","3","10","675","25","10","10","0","0"
"621343011","621343011","6","2","1","3","4","3","11","750","28","11","11","0","0"
"621343012","621343012","6","2","1","3","4","3","12","825","31","12","12","0","0"
"622263001","622263001","6","2","2","2","6","3","1","17","2","3","0","0","0"
"622263002","622263002","6","2","2","2","6","3","2","34","4","6","0","0","0"
"622263003","622263003","6","2","2","2","6","3","3","51","6","9","0","0","0"
"622263004","622263004","6","2","2","2","6","3","4","68","8","12","0","0","0"
"622263005","622263005","6","2","2","2","6","3","5","85","10","15","0","0","0"
"622263006","622263006","6","2","2","2","6","3","6","106","13","19","0","0","0"
"622263007","622263007","6","2","2","2","6","3","7","127","16","23","0","0","0"
"622263008","622263008","6","2","2","2","6","3","8","148","19","27","0","0","0"
"622263009","622263009","6","2","2","2","6","3","9","169","22","31","0","0","0"
"622263010","622263010","6","2","2","2","6","3","10","190","25","35","0","0","0"
"622263011","622263011","6","2","2","2","6","3","11","211","28","39","0","0","0"
"622263012","622263012","6","2","2","2","6","3","12","232","31","43","0","0","0"
