"Name","BuffId","ActEffect","BuffEffect","EffectSocket","EffectSocket_Type","ExtinctionEffect","ExtinctionEffectSocket","BuffEffectScale","EffectHeight","BuffName","BuffExplain","Icon","Icon_Big","ShowDamageFont","PetBuff_IconId","PetId","BuffUseType","ApplyType","BuffTarget","UpdateRule","KeepType_Die","KeepType_StageOut","KeepType_LogOut","BuffArmorType","Buffprobability","BuffOverlap","OverLapCallGroupID","BuffAttackID","TimeType","BuffType","IsHideRemainTime","BuffTime","LevelUpBuffTime","BuffIndexType_1","BuffIndex_1","BuffValue_1","LevelUpBuffValue_1","BuffValueEx_1","BuffIndexType_2","BuffIndex_2","BuffValue_2","LevelUpBuffValue_2","BuffValueEx_2","BuffIndexType_3","BuffIndex_3","BuffValue_3","LevelUpBuffValue_3","BuffValueEx_3","MaterialPath","Emissive_Dcolor","Fresnel_Exponenth","Fresnel_BaseReflect","PassiveID","detachBuffID","AppearBuff","CalculateType_1","CalculateType_2","CalculateType_3","ShowDamageLog"
"2002116","2002116","0","0","0","0","0","0","1","0","330117","340146","341046","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","3","4024","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2002117","2002117","0","0","0","0","0","0","1","0","330117","340147","341046","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","3","4024","7000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2002118","2002118","0","0","0","0","0","0","1","0","330117","340148","341046","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","3","4024","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2002119","2002119","0","0","0","0","0","0","1","0","330117","340149","341046","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","3","4024","9000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2002120","2002120","0","0","0","0","0","0","1","0","330117","340150","341046","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","3","4024","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2002211","2002211","0","0","0","0","0","0","1","0","330117","340141","341046","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","3","4024","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2003101","2003101","0","0","0","0","0","0","1","0","330118","340161","341015","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","1","27","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2003102","2003102","0","0","0","0","0","0","1","0","330118","340162","341015","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","1","27","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2003103","2003103","0","0","0","0","0","0","1","0","330118","340163","341015","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","1","27","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2003104","2003104","0","0","0","0","0","0","1","0","330118","340164","341015","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","1","27","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2003105","2003105","0","0","0","0","0","0","1","0","330118","340165","341015","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","1","27","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2003111","2003111","0","0","0","0","0","0","1","0","330119","340171","341046","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","3","4025","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2003112","2003112","0","0","0","0","0","0","1","0","330119","340172","341046","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","3","4025","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2003113","2003113","0","0","0","0","0","0","1","0","330119","340173","341046","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","3","4025","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2003114","2003114","0","0","0","0","0","0","1","0","330119","340174","341046","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","3","4025","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2003115","2003115","0","0","0","0","0","0","1","0","330119","340175","341046","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","3","4025","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2003116","2003116","0","0","0","0","0","0","1","0","330119","340176","341046","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","3","4025","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2003117","2003117","0","0","0","0","0","0","1","0","330119","340177","341046","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","3","4025","7000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2003118","2003118","0","0","0","0","0","0","1","0","330119","340178","341046","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","3","4025","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2003119","2003119","0","0","0","0","0","0","1","0","330119","340179","341046","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","3","4025","9000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2003120","2003120","0","0","0","0","0","0","1","0","330119","340180","341046","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","3","4025","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2004005","2004005","0","0","0","0","0","0","1","0","0","0","341007","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","0","0","1","0","2","2006","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2004010","2004010","0","0","0","0","0","0","1","0","0","0","341007","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","0","0","1","0","2","2006","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2004015","2004015","0","0","0","0","0","0","1","0","0","0","341007","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","0","0","1","0","2","2006","1500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2004020","2004020","0","0","0","0","0","0","1","0","0","0","341007","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","0","0","1","0","2","2006","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2004025","2004025","0","0","0","0","0","0","1","0","0","0","341007","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","0","0","1","0","2","2006","2500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2004030","2004030","0","0","0","0","0","0","1","0","0","0","341007","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","0","0","1","0","2","2006","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2004035","2004035","0","0","0","0","0","0","1","0","0","0","341007","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","0","0","1","0","2","2006","3500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2004040","2004040","0","0","0","0","0","0","1","0","0","0","341007","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","0","0","1","0","2","2006","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2004045","2004045","0","0","0","0","0","0","1","0","0","0","341007","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","0","0","1","0","2","2006","4500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2004050","2004050","0","0","0","0","0","0","1","0","0","0","341007","0","0","(0,0)","0","0","0","1","0","0","0","0","0","1000","0","0","0","0","0","0","1","0","2","2006","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2005002","2005002","0","0","0","0","0","0","1","0","330201","340202","341056","0","0","(0,0)","0","1","1","0","0","0","0","0","2","1000","50","0","0","0","1","0","30","0","1","22","-200","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","0"
"2006002","2006002","2050014","0","Buff_Top","3","0","0","1","20","330211","340305","341004","0","0","(0,0)","0","1","1","0","0","0","0","0","3","1000","0","0","0","0","1","0","5","0","3","4019","0","0","1","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3000001","3000001","0","0","0","0","0","0","1","0","2600126","2610126","341013","0","0","(0,0)","0","1","0","0","0","0","0","0","0","1000","999","0","0","0","1","0","3","0","1","74","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3000002","3000002","0","0","0","0","0","0","1","0","2600126","2610126","341013","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3","0","1","74","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3000003","3000003","0","2050115","Root","1","0","0","1","0","2600011","2610011","341020","0","0","(0,0)","0","1","1","0","0","0","0","0","2","1000","999","0","0","0","1","0","3","0","1","76","-150","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3000004","3000004","0","0","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3000005","3000005","0","0","0","0","0","0","1","0","2600168","2610173","341014","0","0","(0,0)","0","1","0","0","0","0","0","0","2","1000","0","0","0","0","1","0","30","0","1","60","-9000","0","1","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3000006","3000006","0","0","0","0","0","0","1","0","2600169","2610172","341013","0","0","(0,0)","0","1","0","0","0","0","0","0","0","1000","0","0","0","0","1","0","30","0","1","60","9000","0","1","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3000007","3000007","0","0","0","0","0","0","1","0","2600015","2610015","341008","0","1","(0,0)","0","1","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","600","0","3","4005","0","0","0","3","4004","0","0","0","0","0","0","0","0","0","(6,5,3)","2.9","0.05","(0)","(0)","0","0","0","0","0"
"3000008","3000008","0","0","0","0","0","0","1","0","2600175","2610179","341020","0","0","(0,0)","0","1","1","0","0","0","0","0","0","1000","0","0","0","0","2","0","5","0","1","76","-250","0","0","2","2005","100","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3000009","3000009","0","0","0","0","0","0","1","0","2600176","2610180","341013","0","0","(0,0)","0","1","0","0","0","0","0","0","0","1000","0","0","0","0","1","0","600","0","1","21","2000","0","0","1","23","2000","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3000010","3000010","0","0","0","0","0","0","1","0","2600177","2610181","341015","0","0","(0,0)","0","1","0","0","0","0","0","0","0","1000","0","0","0","0","1","0","600","0","1","25","2000","0","0","1","27","2000","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3000011","3000011","0","0","0","0","0","0","1","0","2600178","2610182","341011","0","0","(0,0)","0","1","0","0","0","0","0","0","0","1000","0","0","0","0","2","0","5","0","2","2022","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100011","3100011","0","2060012","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100021","3100021","0","2060003","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100031","3100031","0","2060011","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100041","3100041","0","2060015","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100051","3100051","0","2060013","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100061","3100061","0","2060009","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100071","3100071","0","2060008","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100081","3100081","0","2060014","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100091","3100091","0","2060012","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100101","3100101","0","2060002","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100111","3100111","0","2060016","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100121","3100121","0","2060017","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100131","3100131","0","2060010","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100141","3100141","0","2060001","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100151","3100151","0","2060001","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100161","3100161","0","0","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100171","3100171","0","2060006","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100181","3100181","0","2060004","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100191","3100191","0","2060016","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100201","3100201","0","2060001","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"3100211","3100211","0","2060003","Root","1","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","999","0","0","0","1","0","3600","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
