"Name","RowId","ClassId","Level","ReqExp","MaxHP","MaxMana","PhysicalAttack","MagicAttack","Physicaldefense","Magicdefense","Accuracy","Dodge","Critical","AvoidCritical","CriticalOutcome","AtkBossDamage","DefBossDamage","AtkPVPDamage","ReducePhysicalDef","ReduceMagicDef","Luck","ManaCost","MeditationMaxSpirit","ActingPointMax","ProperPassivePoint","BlackIronMax","SkillStoneMax","MaxDurabilityDmg","RecommendCombatpoint"
"6110","6110","6","110","2472747590","30160","1690","0","922","545","545","436","436","0","0","0","491","491","109","0","0","0","2658","5000000","30","217","5000000","840000","23787","89426"
"6111","6111","6","111","4945495180","30400","1700","0","930","550","550","440","440","0","0","0","495","495","110","0","0","0","2679","5000000","30","220","5000000","860000","24115","90004"
"6112","6112","6","112","5093860040","30640","1710","0","938","555","555","444","444","0","0","0","500","500","111","0","0","0","2700","5000000","30","223","5000000","880000","24445","90229"
"6113","6113","6","113","5246675840","30880","1720","0","946","560","560","448","448","0","0","0","504","504","112","0","0","0","2722","5000000","30","226","5000000","900000","24776","90432"
"6114","6114","6","114","5404076120","31120","1730","0","954","565","565","452","452","0","0","0","509","509","113","0","0","0","2743","5000000","30","229","5000000","920000","25109","90828"
"6115","6115","6","115","5566198400","31360","1740","0","962","570","570","456","456","0","0","0","513","513","114","0","0","0","2764","5000000","30","232","5000000","940000","25443","91846"
"6116","6116","6","116","5733184350","31600","1750","0","970","575","575","460","460","0","0","0","518","518","115","0","0","0","2786","5000000","30","235","5000000","960000","25779","92072"
"6117","6117","6","117","5905179880","31840","1760","0","978","580","580","464","464","0","0","0","522","522","116","0","0","0","2807","5000000","30","238","5000000","980000","26116","92444"
"6118","6118","6","118","6082335280","32080","1770","0","986","585","585","468","468","0","0","0","527","527","117","0","0","0","2828","5000000","30","241","5000000","1000000","26455","92671"
"6119","6119","6","119","6264805340","32320","1780","0","994","590","590","472","472","0","0","0","531","531","118","0","0","0","2850","5000000","30","244","5000000","1050000","26795","92968"
"6120","6120","6","120","7079230030","32560","1790","0","1002","595","595","476","476","0","0","0","536","536","119","0","0","0","2871","5000000","30","247","5000000","1100000","27137","95378"
"6121","6121","6","121","7291606930","32800","1800","0","1010","600","600","480","480","0","0","0","540","540","120","0","0","0","2892","5000000","30","250","5000000","1150000","27481","95508"
"6122","6122","6","122","7510355140","33040","1810","0","1018","605","605","484","484","0","0","0","545","545","121","0","0","0","2914","5000000","30","253","5000000","1200000","27826","95734"
"6123","6123","6","123","7735665790","33280","1820","0","1026","610","610","488","488","0","0","0","549","549","122","0","0","0","2935","5000000","30","256","5000000","1250000","28172","96106"
"6124","6124","6","124","7967735760","33520","1830","0","1034","615","615","492","492","0","0","0","554","554","123","0","0","0","2956","5000000","30","259","5000000","1300000","28520","96333"
"6125","6125","6","125","8206767830","33760","1840","0","1042","620","620","496","496","0","0","0","558","558","124","0","0","0","2978","5000000","30","262","5000000","1350000","28870","97350"
"6126","6126","6","126","8452970860","34000","1850","0","1050","625","625","500","500","0","0","0","563","563","125","0","0","0","2999","5000000","30","265","5000000","1400000","29221","98023"
"6127","6127","6","127","8706559990","34240","1860","0","1058","630","630","504","504","0","0","0","567","567","126","0","0","0","3020","5000000","30","268","5000000","1450000","29573","98226"
"6128","6128","6","128","8967756790","34480","1870","0","1066","635","635","508","508","0","0","0","572","572","127","0","0","0","3042","5000000","30","271","5000000","1500000","29927","98453"
"6129","6129","6","129","9236789490","34720","1880","0","1074","640","640","512","512","0","0","0","576","576","128","0","0","0","3063","5000000","30","274","5000000","1550000","30282","98920"
"6130","6130","6","130","10437572120","34960","1890","0","1082","645","645","516","516","0","0","0","581","581","129","0","0","0","3084","5000000","30","277","5000000","1600000","30639","100725"
"6131","6131","6","131","25050173090","35200","1900","0","1090","650","650","520","520","0","0","0","585","585","130","0","0","0","3106","5000000","30","280","5000000","1650000","30997","100946"
"6132","6132","6","132","26302681740","35440","1910","0","1098","655","655","524","524","0","0","0","590","590","131","0","0","0","3127","5000000","30","283","5000000","1700000","31356","101342"
"6133","6133","6","133","27617815830","35680","1920","0","1106","660","660","528","528","0","0","0","594","594","132","0","0","0","3148","5000000","30","286","5000000","1750000","31717","101545"
"6134","6134","6","134","28998706620","35920","1930","0","1114","665","665","532","532","0","0","0","599","599","133","0","0","0","3170","5000000","30","289","5000000","1800000","32080","101771"
"6135","6135","6","135","30448641950","36160","1940","0","1122","670","670","536","536","0","0","0","603","603","134","0","0","0","3191","5000000","30","292","5000000","1850000","32444","102143"
"6136","6136","6","136","31971074050","36400","1950","0","1130","675","675","540","540","0","0","0","608","608","135","0","0","0","3212","5000000","30","295","5000000","1900000","32809","103143"
"6137","6137","6","137","33569627750","36640","1960","0","1138","680","680","544","544","0","0","0","612","612","136","0","0","0","3234","5000000","30","298","5000000","1950000","33175","103346"
"6138","6138","6","138","35248109140","36880","1970","0","1146","685","685","548","548","0","0","0","617","617","137","0","0","0","3255","5000000","30","301","5000000","2000000","33543","103742"
"6139","6139","6","139","37010514600","37120","1980","0","1154","690","690","552","552","0","0","0","621","621","138","0","0","0","3276","5000000","30","304","5000000","2050000","33912","104039"
"6140","6140","6","140","42562091790","37360","1990","0","1162","695","695","556","556","0","0","0","626","626","139","0","0","0","3298","5000000","30","307","5000000","2100000","34283","106422"
"6141","6141","6","141","85124183580","37600","2000","0","1170","700","700","560","560","0","0","0","630","630","140","0","0","0","3319","5000000","30","310","5000000","2150000","34655","107721"
"6142","6142","6","142","89380392760","37840","2010","0","1178","705","705","564","564","0","0","0","635","635","141","0","0","0","3340","5000000","30","313","5000000","2200000","35028","108269"
"6143","6143","6","143","93849412400","38080","2020","0","1186","710","710","568","568","0","0","0","639","639","142","0","0","0","3362","5000000","30","316","5000000","2250000","35403","108884"
"6144","6144","6","144","98541883020","38320","2030","0","1194","715","715","572","572","0","0","0","644","644","143","0","0","0","3383","5000000","30","319","5000000","2300000","35779","109559"
"6145","6145","6","145","103468977170","38560","2040","0","1202","720","720","576","576","0","0","0","648","648","144","0","0","0","3404","5000000","30","322","5000000","2350000","36156","121370"
"6146","6146","6","146","108642426030","38800","2050","0","1210","725","725","580","580","0","0","0","653","653","145","0","0","0","3426","5000000","30","325","5000000","2400000","36535","123204"
"6147","6147","6","147","114074547330","39040","2060","0","1218","730","730","584","584","0","0","0","657","657","146","0","0","0","3447","5000000","30","328","5000000","2450000","36915","124039"
"6148","6148","6","148","119778274700","39280","2070","0","1226","735","735","588","588","0","0","0","662","662","147","0","0","0","3468","5000000","30","331","5000000","2500000","37297","126042"
"6149","6149","6","149","125767188440","39520","2080","0","1234","740","740","592","592","0","0","0","666","666","148","0","0","0","3490","5000000","30","334","5000000","2550000","37679","126984"
"6150","6150","6","150","144632266710","39760","2090","0","1242","745","745","596","596","0","0","0","671","671","149","0","0","0","3511","5000000","30","337","5000000","2600000","38063","127979"
"6151","6151","6","151","188021946720","40000","2100","0","1250","750","750","600","600","0","0","0","675","675","150","0","0","0","3532","5000000","30","340","5000000","2650000","38448","128973"
"6152","6152","6","152","197423044060","40240","2110","0","1258","755","755","604","604","0","0","0","680","680","151","0","0","0","3554","5000000","30","343","5000000","2700000","38835","129616"
"6153","6153","6","153","207294196260","40480","2120","0","1266","760","760","608","608","0","0","0","684","684","152","0","0","0","3575","5000000","30","346","5000000","2750000","39223","130338"
"6154","6154","6","154","217658906070","40720","2130","0","1274","765","765","612","612","0","0","0","689","689","153","0","0","0","3596","5000000","30","349","5000000","2800000","39612","131132"
"6155","6155","6","155","228541851370","40960","2140","0","1282","770","770","616","616","0","0","0","693","693","154","0","0","0","3618","5000000","30","352","5000000","2850000","40002","131987"
"6156","6156","6","156","239968943940","41200","2150","0","1290","775","775","620","620","0","0","0","698","698","155","0","0","0","3639","5000000","30","355","5000000","2900000","40394","132908"
"6157","6157","6","157","251967391140","41440","2160","0","1298","780","780","624","624","0","0","0","702","702","156","0","0","0","3660","5000000","30","358","5000000","2950000","40787","133889"
"6158","6158","6","158","264565760700","41680","2170","0","1306","785","785","628","628","0","0","0","707","707","157","0","0","0","3682","5000000","30","361","5000000","3000000","41181","134941"
"6159","6159","6","159","277794048740","41920","2180","0","1314","790","790","632","632","0","0","0","711","711","158","0","0","0","3703","5000000","30","364","5000000","3050000","41577","136049"
"6160","6160","6","160","319463156050","42160","2190","0","1322","795","795","636","636","0","0","0","716","716","159","0","0","0","3724","5000000","30","367","5000000","3100000","41974","146870"
"6161","6161","6","161","415302102870","42400","2200","0","1330","800","800","640","640","0","0","0","721","721","160","0","0","0","3746","5000000","30","370","5000000","3150000","42372","147777"
"6162","6162","6","162","436067208010","42640","2210","0","1338","805","805","644","644","0","0","0","726","726","161","0","0","0","3767","5000000","30","373","5000000","3200000","42771","148101"
"6163","6163","6","163","457870568410","42880","2220","0","1346","810","810","648","648","0","0","0","731","731","162","0","0","0","3788","5000000","30","376","5000000","3250000","43171","148465"
"6164","6164","6","164","480764096830","43120","2230","0","1354","815","815","652","652","0","0","0","736","736","163","0","0","0","3810","5000000","30","379","5000000","3300000","43573","148864"
"6165","6165","6","165","504802301670","43360","2240","0","1362","820","820","656","656","0","0","0","741","741","164","0","0","0","3831","5000000","30","382","5000000","3350000","43976","149294"
"6166","6166","6","166","530042416750","43600","2250","0","1370","825","825","660","660","0","0","0","746","746","165","0","0","0","3852","5000000","30","385","5000000","3400000","44380","149756"
"6167","6167","6","167","556544537590","43840","2260","0","1378","830","830","664","664","0","0","0","751","751","166","0","0","0","3874","5000000","30","388","5000000","3450000","44786","150250"
