"Name","RowId","Potential_Id","Training_Class","Training_Level","Training_SuccessRate","Training_ExplanId","CostMoney_Id","CostMoney_Count","CostItem01_UseId","CostItem01_Count","CostItem02_UseId","CostItem02_Count","CostItem03_UseId","CostItem03_Count","CostItem04_UseId","CostItem04_Count","Passive_Id","Passive_CombatPoint","Passive_CombatPointLevel","Status01_Id","Status01_Value","Status02_Id","Status02_Value","Status03_Id","Status03_Value"
"5157","5157","39","6","2","60000","6401039","23","3","1201006307","2","1201006302","2","0","0","0","0","0","0","0","35","144","84","360","0","0"
"5158","5158","39","6","3","50000","6401039","23","3","1201006307","4","1201006302","4","0","0","0","0","0","0","0","35","216","84","540","0","0"
"5159","5159","39","6","4","40000","6401039","23","6","1201006407","1","0","0","0","0","0","0","0","0","0","35","288","84","720","0","0"
"5160","5160","39","6","5","40000","6401039","23","6","1201006407","1","1201006402","1","0","0","0","0","0","0","0","35","360","84","900","0","0"
"5161","5161","40","6","1","60000","6401040","23","5","1201006311","5","1201006305","5","517000408","1","0","0","0","0","0","26","60","88","370","0","0"
"5162","5162","40","6","2","50000","6401040","23","10","1201006411","1","0","0","517000408","2","0","0","0","0","0","26","120","88","740","0","0"
"5163","5163","40","6","3","50000","6401040","23","10","1201006411","1","1201006405","1","517000408","2","0","0","0","0","0","26","180","88","1110","0","0"
"5164","5164","40","6","4","50000","6401040","23","20","1201006511","1","0","0","517000408","4","0","0","0","0","0","26","240","88","1480","0","0"
"5165","5165","40","6","5","40000","6401040","23","20","0","0","1201006505","1","517000408","4","0","0","0","0","0","26","300","88","1850","0","0"
"5166","5166","40","6","6","40000","6401040","23","20","1201006511","1","1201006505","1","517000408","4","0","0","0","0","0","26","360","88","2220","0","0"
"5167","5167","41","6","1","70000","6401041","23","3","1201006308","1","0","0","0","0","0","0","0","0","0","42","27","87","120","0","0"
"5168","5168","41","6","2","60000","6401041","23","3","1201006308","2","1201006307","2","0","0","0","0","0","0","0","42","54","87","240","0","0"
"5169","5169","41","6","3","50000","6401041","23","3","1201006308","4","1201006307","4","0","0","0","0","0","0","0","42","81","87","360","0","0"
"5170","5170","41","6","4","40000","6401041","23","6","1201006408","1","0","0","0","0","0","0","0","0","0","42","108","87","480","0","0"
"5171","5171","41","6","5","40000","6401041","23","6","1201006408","1","1201006407","1","0","0","0","0","0","0","0","42","135","87","600","0","0"
"5172","5172","42","6","1","70000","6401042","23","3","1201006306","1","0","0","0","0","0","0","0","0","0","43","27","86","150","0","0"
"5173","5173","42","6","2","60000","6401042","23","3","1201006306","2","1201006303","2","0","0","0","0","0","0","0","43","54","86","300","0","0"
"5174","5174","42","6","3","50000","6401042","23","3","1201006306","4","1201006303","4","0","0","0","0","0","0","0","43","81","86","450","0","0"
"5175","5175","42","6","4","40000","6401042","23","6","1201006406","1","0","0","0","0","0","0","0","0","0","43","108","86","600","0","0"
"5176","5176","42","6","5","40000","6401042","23","6","1201006406","1","1201006403","1","0","0","0","0","0","0","0","43","135","86","750","0","0"
"5177","5177","43","6","1","70000","6401043","23","3","1201006305","1","0","0","0","0","0","0","0","0","0","41","27","89","120","0","0"
"5178","5178","43","6","2","60000","6401043","23","3","1201006305","2","1201006306","2","0","0","0","0","0","0","0","41","54","89","240","0","0"
"5179","5179","43","6","3","50000","6401043","23","3","1201006305","4","1201006306","4","0","0","0","0","0","0","0","41","81","89","360","0","0"
"5180","5180","43","6","4","40000","6401043","23","6","1201006405","1","0","0","0","0","0","0","0","0","0","41","108","89","480","0","0"
"5181","5181","43","6","5","40000","6401043","23","6","1201006405","1","1201006406","1","0","0","0","0","0","0","0","41","135","89","600","0","0"
"5182","5182","44","6","1","60000","6401044","23","5","1201006308","5","1201006307","5","517000408","1","0","0","0","0","0","42","90","92","300","0","0"
"5183","5183","44","6","2","50000","6401044","23","10","1201006408","1","0","0","517000408","2","0","0","0","0","0","42","180","92","600","0","0"
"5184","5184","44","6","3","50000","6401044","23","10","1201006408","1","1201006407","1","517000408","2","0","0","0","0","0","42","270","92","900","0","0"
"5185","5185","44","6","4","50000","6401044","23","20","1201006508","1","0","0","517000408","4","0","0","0","0","0","42","360","92","1200","0","0"
"5186","5186","44","6","5","40000","6401044","23","20","0","0","1201006507","1","517000408","4","0","0","0","0","0","42","450","92","1500","0","0"
"5187","5187","44","6","6","40000","6401044","23","20","1201006508","1","1201006507","1","517000408","4","0","0","0","0","0","42","540","92","1800","0","0"
"5188","5188","45","6","1","70000","6401045","23","3","1201006307","1","0","0","0","0","0","0","0","0","0","35","72","93","120","0","0"
"5189","5189","45","6","2","60000","6401045","23","3","1201006307","2","1201006308","2","0","0","0","0","0","0","0","35","144","93","240","0","0"
"5190","5190","45","6","3","50000","6401045","23","3","1201006307","4","1201006308","4","0","0","0","0","0","0","0","35","216","93","360","0","0"
"5191","5191","45","6","4","40000","6401045","23","6","1201006407","1","0","0","0","0","0","0","0","0","0","35","288","93","480","0","0"
"5192","5192","45","6","5","40000","6401045","23","6","1201006407","1","1201006408","1","0","0","0","0","0","0","0","35","360","93","600","0","0"
"5193","5193","46","6","1","70000","6401046","23","3","1201006309","1","0","0","0","0","0","0","0","0","0","32","72","91","120","0","0"
"5194","5194","46","6","2","60000","6401046","23","3","1201006309","2","1201006302","2","0","0","0","0","0","0","0","32","144","91","240","0","0"
"5195","5195","46","6","3","50000","6401046","23","3","1201006309","4","1201006302","4","0","0","0","0","0","0","0","32","216","91","360","0","0"
"5196","5196","46","6","4","40000","6401046","23","6","1201006409","1","0","0","0","0","0","0","0","0","0","32","288","91","480","0","0"
"5197","5197","46","6","5","40000","6401046","23","6","1201006409","1","1201006402","1","0","0","0","0","0","0","0","32","360","91","600","0","0"
"5198","5198","47","6","1","70000","6401047","23","3","1201006310","1","0","0","0","0","0","0","0","0","0","24","18","146","3","0","0"
"5199","5199","47","6","2","60000","6401047","23","3","1201006310","2","1201006302","2","0","0","0","0","0","0","0","24","36","146","6","0","0"
"5200","5200","47","6","3","50000","6401047","23","3","1201006310","4","1201006302","4","0","0","0","0","0","0","0","24","54","146","9","0","0"
"5201","5201","47","6","4","40000","6401047","23","6","1201006410","1","0","0","0","0","0","0","0","0","0","24","72","146","12","0","0"
"5202","5202","47","6","5","40000","6401047","23","6","1201006410","1","1201006402","1","0","0","0","0","0","0","0","24","90","146","15","0","0"
"5203","5203","48","6","1","70000","6401048","23","3","1201006306","1","0","0","0","0","0","0","0","0","0","34","72","147","3","0","0"
"5204","5204","48","6","2","60000","6401048","23","3","1201006306","2","1201006307","2","0","0","0","0","0","0","0","34","144","147","6","0","0"
"5205","5205","48","6","3","50000","6401048","23","3","1201006306","4","1201006307","4","0","0","0","0","0","0","0","34","216","147","9","0","0"
"5206","5206","48","6","4","40000","6401048","23","6","1201006406","1","0","0","0","0","0","0","0","0","0","34","288","147","12","0","0"
"5207","5207","48","6","5","40000","6401048","23","6","1201006406","1","1201006407","1","0","0","0","0","0","0","0","34","360","147","15","0","0"
"5208","5208","49","6","1","60000","6401049","23","5","1201006310","5","1201006308","5","517000408","1","0","0","0","0","0","44","30","6","30","0","0"
"5209","5209","49","6","2","50000","6401049","23","10","1201006410","1","0","0","517000408","2","0","0","0","0","0","44","60","6","60","0","0"
"5210","5210","49","6","3","50000","6401049","23","10","1201006410","1","1201006408","1","517000408","2","0","0","0","0","0","44","90","6","90","0","0"
"5211","5211","49","6","4","50000","6401049","23","20","1201006510","1","0","0","517000408","4","0","0","0","0","0","44","120","6","120","0","0"
"5212","5212","49","6","5","40000","6401049","23","20","0","0","1201006508","1","517000408","4","0","0","0","0","0","44","150","6","150","0","0"
"5213","5213","49","6","6","40000","6401049","23","20","1201006510","1","1201006508","1","517000408","4","0","0","0","0","0","44","180","6","180","0","0"
"5214","5214","50","6","1","60000","6401050","23","5","1201006310","5","1201006309","5","517000408","1","0","0","0","0","0","47","30","82","220","0","0"
"5215","5215","50","6","2","50000","6401050","23","10","1201006410","1","0","0","517000408","2","0","0","0","0","0","47","60","82","440","0","0"
"5216","5216","50","6","3","50000","6401050","23","10","1201006410","1","1201006409","1","517000408","2","0","0","0","0","0","47","90","82","660","0","0"
"5217","5217","50","6","4","50000","6401050","23","20","1201006510","1","0","0","517000408","4","0","0","0","0","0","47","120","82","880","0","0"
"5218","5218","50","6","5","40000","6401050","23","20","0","0","1201006509","1","517000408","4","0","0","0","0","0","47","150","82","1100","0","0"
"5219","5219","50","6","6","40000","6401050","23","20","1201006510","1","1201006509","1","517000408","4","0","0","0","0","0","47","180","82","1320","0","0"
"5220","5220","51","6","1","70000","6401051","23","3","1201006301","1","0","0","0","0","0","0","0","0","0","40","27","89","120","0","0"
"5221","5221","51","6","2","60000","6401051","23","3","1201006301","2","1201006306","2","0","0","0","0","0","0","0","40","54","89","240","0","0"
"5222","5222","51","6","3","50000","6401051","23","3","1201006301","4","1201006306","4","0","0","0","0","0","0","0","40","81","89","360","0","0"
"5223","5223","51","6","4","40000","6401051","23","6","1201006401","1","0","0","0","0","0","0","0","0","0","40","108","89","480","0","0"
"5224","5224","51","6","5","40000","6401051","23","6","1201006401","1","1201006406","1","0","0","0","0","0","0","0","40","135","89","600","0","0"
"5225","5225","52","6","1","60000","6401052","23","5","1201006309","5","1201006302","5","517000408","1","0","0","0","0","0","46","30","146","7","0","0"
"5226","5226","52","6","2","50000","6401052","23","10","1201006409","1","0","0","517000408","2","0","0","0","0","0","46","60","146","14","0","0"
"5227","5227","52","6","3","50000","6401052","23","10","1201006409","1","1201006402","1","517000408","2","0","0","0","0","0","46","90","146","21","0","0"
"5228","5228","52","6","4","50000","6401052","23","20","1201006509","1","0","0","517000408","4","0","0","0","0","0","46","120","146","28","0","0"
"5229","5229","52","6","5","40000","6401052","23","20","0","0","1201006502","1","517000408","4","0","0","0","0","0","46","150","146","35","0","0"
"5230","5230","52","6","6","40000","6401052","23","20","1201006509","1","1201006502","1","517000408","4","0","0","0","0","0","46","180","146","42","0","0"
"5231","5231","53","6","1","70000","6401053","23","3","1201006310","1","0","0","0","0","0","0","0","0","0","33","72","1","90","0","0"
"5232","5232","53","6","2","60000","6401053","23","3","1201006310","2","1201006308","2","0","0","0","0","0","0","0","33","144","1","180","0","0"
"5233","5233","53","6","3","50000","6401053","23","3","1201006310","4","1201006308","4","0","0","0","0","0","0","0","33","216","1","270","0","0"
"5234","5234","53","6","4","40000","6401053","23","6","1201006410","1","0","0","0","0","0","0","0","0","0","33","288","1","360","0","0"
"5235","5235","53","6","5","40000","6401053","23","6","1201006410","1","1201006408","1","0","0","0","0","0","0","0","33","360","1","450","0","0"
"5236","5236","54","6","1","60000","6401054","23","5","1201006301","5","1201006307","5","517000408","1","0","0","0","0","0","40","90","147","7","0","0"
"5237","5237","54","6","2","50000","6401054","23","10","1201006401","1","0","0","517000408","2","0","0","0","0","0","40","180","147","14","0","0"
"5238","5238","54","6","3","50000","6401054","23","10","1201006401","1","1201006407","1","517000408","2","0","0","0","0","0","40","270","147","21","0","0"
"5239","5239","54","6","4","50000","6401054","23","20","1201006501","1","0","0","517000408","4","0","0","0","0","0","40","360","147","28","0","0"
"5240","5240","54","6","5","40000","6401054","23","20","0","0","1201006507","1","517000408","4","0","0","0","0","0","40","450","147","35","0","0"
"5241","5241","54","6","6","40000","6401054","23","20","1201006501","1","1201006507","1","517000408","4","0","0","0","0","0","40","540","147","42","0","0"
"5242","5242","55","6","1","60000","6401055","23","5","1201006304","5","1201006307","5","517000408","1","0","0","0","0","0","36","90","87","300","0","0"
"5243","5243","55","6","2","50000","6401055","23","10","1201006404","1","0","0","517000408","2","0","0","0","0","0","36","180","87","600","0","0"
"5244","5244","55","6","3","50000","6401055","23","10","1201006404","1","1201006407","1","517000408","2","0","0","0","0","0","36","270","87","900","0","0"
"5245","5245","55","6","4","50000","6401055","23","20","1201006504","1","0","0","517000408","4","0","0","0","0","0","36","360","87","1200","0","0"
"5246","5246","55","6","5","40000","6401055","23","20","0","0","1201006507","1","517000408","4","0","0","0","0","0","36","450","87","1500","0","0"
"5247","5247","55","6","6","40000","6401055","23","20","1201006504","1","1201006507","1","517000408","4","0","0","0","0","0","36","540","87","1800","0","0"
"5248","5248","56","6","1","60000","6401056","23","5","1201006309","5","1201006303","5","517000408","1","0","0","0","0","0","20","60","22","60","86","370"
"5249","5249","56","6","2","50000","6401056","23","10","1201006409","1","0","0","517000408","2","0","0","0","0","0","20","120","22","120","86","740"
"5250","5250","56","6","3","50000","6401056","23","10","1201006409","1","1201006403","1","517000408","2","0","0","0","0","0","20","180","22","180","86","1110"
"5251","5251","56","6","4","50000","6401056","23","20","1201006509","1","0","0","517000408","4","0","0","0","0","0","20","240","22","240","86","1480"
"5252","5252","56","6","5","40000","6401056","23","20","0","0","1201006503","1","517000408","4","0","0","0","0","0","20","300","22","300","86","1850"
"5253","5253","56","6","6","40000","6401056","23","20","1201006509","1","1201006503","1","517000408","4","0","0","0","0","0","20","360","22","360","86","2220"
