"Name","CollectionId","PhaseGroupId","AccountType","TopMenuGroup","TopMenuString","ListGroup","ListGroupString","PeriodType","StartDate","EndDate","TitleString","ListSort","EffectAttributeType","EffectAttributeValue","EffectString","EffectGroup","EffectGroupString","ClassId","ItemUseId01","Smelting01","ItemUseId02","Smelting02","ItemUseId03","Smelting03","ItemUseId04","Smelting04","ItemUseId05","Smelting05","ItemUseId06","Smelting06","ItemUseId07","Smelting07","ItemUseId08","Smelting08"
"26017302","26017302","5238598","2","1","5200009","40","5200004","0","0","0","5238598","40029602","119","10","510119","96","510119","6","200006018","6","403001018","6","200006019","6","403001019","6","0","0","0","0","0","0","0","0"
"26017303","26017303","5238599","2","1","5200009","40","5200004","0","0","0","5238599","40039603","119","10","510119","96","510119","6","200006020","6","403001020","6","200006015","6","403001015","6","0","0","0","0","0","0","0","0"
"26017304","26017304","5238600","2","1","5200009","40","5200004","0","0","0","5238600","40049604","119","10","510119","96","510119","6","200006020","7","403001020","7","200006021","7","403001021","7","0","0","0","0","0","0","0","0"
"26017305","26017305","5238601","2","1","5200009","40","5200004","0","0","0","5238601","40059605","119","10","510119","96","510119","6","200006022","6","403001022","6","200006017","7","403001017","7","0","0","0","0","0","0","0","0"
"26017306","26017306","5238602","2","1","5200009","40","5200004","0","0","0","5238602","40069606","119","10","510119","96","510119","6","200006022","7","403001022","7","200006023","7","403001023","7","0","0","0","0","0","0","0","0"
"21018301","21018301","5238603","2","1","5200009","40","5200004","0","0","0","5238603","40019701","120","10","510120","97","510120","1","304001012","6","401001012","6","304001019","5","401001019","5","0","0","0","0","0","0","0","0"
"21018302","21018302","5238604","2","1","5200009","40","5200004","0","0","0","5238604","40029702","120","10","510120","97","510120","1","304001018","6","401001018","6","304001019","6","401001019","6","0","0","0","0","0","0","0","0"
"21018303","21018303","5238605","2","1","5200009","40","5200004","0","0","0","5238605","40039703","120","10","510120","97","510120","1","304001014","6","401001014","6","304001021","6","401001021","6","0","0","0","0","0","0","0","0"
"21018304","21018304","5238606","2","1","5200009","40","5200004","0","0","0","5238606","40049704","120","10","510120","97","510120","1","304001020","7","401001020","7","304001021","7","401001021","7","0","0","0","0","0","0","0","0"
"21018305","21018305","5238607","2","1","5200009","40","5200004","0","0","0","5238607","40059705","120","10","510120","97","510120","1","304001016","7","401001016","7","304001023","6","401001023","6","0","0","0","0","0","0","0","0"
"21018306","21018306","5238608","2","1","5200009","40","5200004","0","0","0","5238608","40069706","120","10","510120","97","510120","1","304001022","7","401001022","7","304001023","7","401001023","7","0","0","0","0","0","0","0","0"
"22018301","22018301","5238603","2","1","5200009","40","5200004","0","0","0","5238603","40019701","120","10","510120","97","510120","2","304002012","6","401001012","6","304002019","5","401001019","5","0","0","0","0","0","0","0","0"
"22018302","22018302","5238604","2","1","5200009","40","5200004","0","0","0","5238604","40029702","120","10","510120","97","510120","2","304002018","6","401001018","6","304002019","6","401001019","6","0","0","0","0","0","0","0","0"
"22018303","22018303","5238605","2","1","5200009","40","5200004","0","0","0","5238605","40039703","120","10","510120","97","510120","2","304002014","6","401001014","6","304002021","6","401001021","6","0","0","0","0","0","0","0","0"
"22018304","22018304","5238606","2","1","5200009","40","5200004","0","0","0","5238606","40049704","120","10","510120","97","510120","2","304002020","7","401001020","7","304002021","7","401001021","7","0","0","0","0","0","0","0","0"
"22018305","22018305","5238607","2","1","5200009","40","5200004","0","0","0","5238607","40059705","120","10","510120","97","510120","2","304002016","7","401001016","7","304002023","6","401001023","6","0","0","0","0","0","0","0","0"
"22018306","22018306","5238608","2","1","5200009","40","5200004","0","0","0","5238608","40069706","120","10","510120","97","510120","2","304002022","7","401001022","7","304002023","7","401001023","7","0","0","0","0","0","0","0","0"
"23018301","23018301","5238603","2","1","5200009","40","5200004","0","0","0","5238603","40019701","120","10","510120","97","510120","3","304003012","6","401001012","6","304003019","5","401001019","5","0","0","0","0","0","0","0","0"
"23018302","23018302","5238604","2","1","5200009","40","5200004","0","0","0","5238604","40029702","120","10","510120","97","510120","3","304003018","6","401001018","6","304003019","6","401001019","6","0","0","0","0","0","0","0","0"
"23018303","23018303","5238605","2","1","5200009","40","5200004","0","0","0","5238605","40039703","120","10","510120","97","510120","3","304003014","6","401001014","6","304003021","6","401001021","6","0","0","0","0","0","0","0","0"
"23018304","23018304","5238606","2","1","5200009","40","5200004","0","0","0","5238606","40049704","120","10","510120","97","510120","3","304003020","7","401001020","7","304003021","7","401001021","7","0","0","0","0","0","0","0","0"
"23018305","23018305","5238607","2","1","5200009","40","5200004","0","0","0","5238607","40059705","120","10","510120","97","510120","3","304003016","7","401001016","7","304003023","6","401001023","6","0","0","0","0","0","0","0","0"
"23018306","23018306","5238608","2","1","5200009","40","5200004","0","0","0","5238608","40069706","120","10","510120","97","510120","3","304003022","7","401001022","7","304003023","7","401001023","7","0","0","0","0","0","0","0","0"
"24018301","24018301","5238603","2","1","5200009","40","5200004","0","0","0","5238603","40019701","120","10","510120","97","510120","4","304004012","6","401001012","6","304004019","5","401001019","5","0","0","0","0","0","0","0","0"
"24018302","24018302","5238604","2","1","5200009","40","5200004","0","0","0","5238604","40029702","120","10","510120","97","510120","4","304004018","6","401001018","6","304004019","6","401001019","6","0","0","0","0","0","0","0","0"
"24018303","24018303","5238605","2","1","5200009","40","5200004","0","0","0","5238605","40039703","120","10","510120","97","510120","4","304004014","6","401001014","6","304004021","6","401001021","6","0","0","0","0","0","0","0","0"
"24018304","24018304","5238606","2","1","5200009","40","5200004","0","0","0","5238606","40049704","120","10","510120","97","510120","4","304004020","7","401001020","7","304004021","7","401001021","7","0","0","0","0","0","0","0","0"
"24018305","24018305","5238607","2","1","5200009","40","5200004","0","0","0","5238607","40059705","120","10","510120","97","510120","4","304004016","7","401001016","7","304004023","6","401001023","6","0","0","0","0","0","0","0","0"
"24018306","24018306","5238608","2","1","5200009","40","5200004","0","0","0","5238608","40069706","120","10","510120","97","510120","4","304004022","7","401001022","7","304004023","7","401001023","7","0","0","0","0","0","0","0","0"
"25018301","25018301","5238603","2","1","5200009","40","5200004","0","0","0","5238603","40019701","120","10","510120","97","510120","5","304005012","6","401001012","6","304005019","5","401001019","5","0","0","0","0","0","0","0","0"
"25018302","25018302","5238604","2","1","5200009","40","5200004","0","0","0","5238604","40029702","120","10","510120","97","510120","5","304005018","6","401001018","6","304005019","6","401001019","6","0","0","0","0","0","0","0","0"
"25018303","25018303","5238605","2","1","5200009","40","5200004","0","0","0","5238605","40039703","120","10","510120","97","510120","5","304005014","6","401001014","6","304005021","6","401001021","6","0","0","0","0","0","0","0","0"
"25018304","25018304","5238606","2","1","5200009","40","5200004","0","0","0","5238606","40049704","120","10","510120","97","510120","5","304005020","7","401001020","7","304005021","7","401001021","7","0","0","0","0","0","0","0","0"
"25018305","25018305","5238607","2","1","5200009","40","5200004","0","0","0","5238607","40059705","120","10","510120","97","510120","5","304005016","7","401001016","7","304005023","6","401001023","6","0","0","0","0","0","0","0","0"
"25018306","25018306","5238608","2","1","5200009","40","5200004","0","0","0","5238608","40069706","120","10","510120","97","510120","5","304005022","7","401001022","7","304005023","7","401001023","7","0","0","0","0","0","0","0","0"
"26018301","26018301","5238603","2","1","5200009","40","5200004","0","0","0","5238603","40019701","120","10","510120","97","510120","6","304006012","6","401001012","6","304006019","5","401001019","5","0","0","0","0","0","0","0","0"
"26018302","26018302","5238604","2","1","5200009","40","5200004","0","0","0","5238604","40029702","120","10","510120","97","510120","6","304006018","6","401001018","6","304006019","6","401001019","6","0","0","0","0","0","0","0","0"
"26018303","26018303","5238605","2","1","5200009","40","5200004","0","0","0","5238605","40039703","120","10","510120","97","510120","6","304006014","6","401001014","6","304006021","6","401001021","6","0","0","0","0","0","0","0","0"
"26018304","26018304","5238606","2","1","5200009","40","5200004","0","0","0","5238606","40049704","120","10","510120","97","510120","6","304006020","7","401001020","7","304006021","7","401001021","7","0","0","0","0","0","0","0","0"
"26018305","26018305","5238607","2","1","5200009","40","5200004","0","0","0","5238607","40059705","120","10","510120","97","510120","6","304006016","7","401001016","7","304006023","6","401001023","6","0","0","0","0","0","0","0","0"
"26018306","26018306","5238608","2","1","5200009","40","5200004","0","0","0","5238608","40069706","120","10","510120","97","510120","6","304006022","7","401001022","7","304006023","7","401001023","7","0","0","0","0","0","0","0","0"
"21019301","21019301","5238609","2","1","5200009","40","5200004","0","0","0","5238609","40017201","95","100","500088","72","500088","1","401001018","5","402001018","5","401001013","6","402001013","6","0","0","0","0","0","0","0","0"
"21019302","21019302","5238610","2","1","5200009","40","5200004","0","0","0","5238610","40027202","95","100","500088","72","500088","1","401001018","6","402001018","6","401001019","6","402001019","6","0","0","0","0","0","0","0","0"
"21019303","21019303","5238611","2","1","5200009","40","5200004","0","0","0","5238611","40037203","95","100","500088","72","500088","1","401001020","6","402001020","6","401001015","6","402001015","6","0","0","0","0","0","0","0","0"
"21019304","21019304","5238612","2","1","5200009","40","5200004","0","0","0","5238612","40047204","95","100","500088","72","500088","1","401001020","7","402001020","7","401001021","7","402001021","7","0","0","0","0","0","0","0","0"
"21019305","21019305","5238613","2","1","5200009","40","5200004","0","0","0","5238613","40057205","95","100","500088","72","500088","1","401001022","6","402001022","6","401001017","7","402001017","7","0","0","0","0","0","0","0","0"
"21019306","21019306","5238614","2","1","5200009","40","5200004","0","0","0","5238614","40067206","95","100","500088","72","500088","1","401001022","7","402001022","7","401001023","7","402001023","7","0","0","0","0","0","0","0","0"
"22019301","22019301","5238609","2","1","5200009","40","5200004","0","0","0","5238609","40017201","95","100","500088","72","500088","2","401001018","5","402001018","5","401001013","6","402001013","6","0","0","0","0","0","0","0","0"
"22019302","22019302","5238610","2","1","5200009","40","5200004","0","0","0","5238610","40027202","95","100","500088","72","500088","2","401001018","6","402001018","6","401001019","6","402001019","6","0","0","0","0","0","0","0","0"
"22019303","22019303","5238611","2","1","5200009","40","5200004","0","0","0","5238611","40037203","95","100","500088","72","500088","2","401001020","6","402001020","6","401001015","6","402001015","6","0","0","0","0","0","0","0","0"
"22019304","22019304","5238612","2","1","5200009","40","5200004","0","0","0","5238612","40047204","95","100","500088","72","500088","2","401001020","7","402001020","7","401001021","7","402001021","7","0","0","0","0","0","0","0","0"
