"Name","TimelineID","TimelineType","TimelineGroupID","WeekCheck","GenSun","GenMon","GenTue","GenWed","GenThu","GenFri","GenSat","StartMO","StartDD","StartHH","StartMI","DeleteDelayTime","EndMO","EndDD","EndHH","EndMI","Days_1StartTime","Days_1EndTime","Days_2StartTime","Days_2EndTime","Days_3StartTime","Days_3EndTime","Days_4StartTime","Days_4EndTime","Days_5StartTime","Days_5EndTime","Days_6StartTime","Days_6EndTime","Days_7StartTime","Days_7EndTime","Iterate","AlarmMessage","AlarmRangeValue","AlarmWidget","AlarmWidget_Message1","AlarmWidget_Message2","AlarmWidget_Message3","SpawnBossID","SpawnBossStage","SpawnBossPosID","MonsterSpawnChance"
"5711009","5711009","3","5711000","1","1","1","1","1","1","1","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5711012","5711012","3","5711000","1","1","1","1","1","1","1","1","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5711015","5711015","3","5711000","1","1","1","1","1","1","1","1","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5711018","5711018","3","5711000","1","1","1","1","1","1","1","1","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5711021","5711021","3","5711000","1","1","1","1","1","1","1","1","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5730801","5730801","3","5730800","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","300004005","300330","500009","10000"
"5730804","5730804","3","5730800","1","1","1","1","1","1","1","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5730807","5730807","3","5730800","1","1","1","1","1","1","1","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5730810","5730810","3","5730800","1","1","1","1","1","1","1","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5730813","5730813","3","5730800","1","1","1","1","1","1","1","1","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5730816","5730816","3","5730800","1","1","1","1","1","1","1","1","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5730819","5730819","3","5730800","1","1","1","1","1","1","1","1","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5730822","5730822","3","5730800","1","1","1","1","1","1","1","1","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5751002","5751002","3","5751000","1","1","1","1","1","1","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","300004008","300330","500010","10000"
"5751005","5751005","3","5751000","1","1","1","1","1","1","1","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5751008","5751008","3","5751000","1","1","1","1","1","1","1","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5751011","5751011","3","5751000","1","1","1","1","1","1","1","1","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5751014","5751014","3","5751000","1","1","1","1","1","1","1","1","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5751017","5751017","3","5751000","1","1","1","1","1","1","1","1","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5751020","5751020","3","5751000","1","1","1","1","1","1","1","1","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"5751023","5751023","3","5751000","1","1","1","1","1","1","1","1","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9001","9001","3","9001","1","1","1","1","1","1","1","1","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","203210101","201500010","203210101","10000"
"9002","9002","3","9001","1","1","1","1","1","1","1","1","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9003","9003","3","9001","1","1","1","1","1","1","1","1","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9011","9011","3","9011","1","1","1","1","1","1","1","1","0","0","10","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","203210304","201500010","203210304","10000"
"9012","9012","3","9011","1","1","1","1","1","1","1","1","0","0","12","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9013","9013","3","9011","1","1","1","1","1","1","1","1","0","0","16","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9014","9014","3","9011","1","1","1","1","1","1","1","1","0","0","18","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9015","9015","3","9011","1","1","1","1","1","1","1","1","0","0","22","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9016","9016","3","9011","1","1","1","1","1","1","1","1","0","0","0","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9021","9021","3","9021","1","1","1","1","1","1","1","1","0","0","10","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","203210305","201500010","203210305","10000"
"9022","9022","3","9021","1","1","1","1","1","1","1","1","0","0","12","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9023","9023","3","9021","1","1","1","1","1","1","1","1","0","0","16","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9024","9024","3","9021","1","1","1","1","1","1","1","1","0","0","18","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9025","9025","3","9021","1","1","1","1","1","1","1","1","0","0","22","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9026","9026","3","9021","1","1","1","1","1","1","1","1","0","0","0","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9031","9031","3","9031","1","1","1","1","1","1","1","1","0","0","10","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","203210306","201500010","203210306","10000"
"9032","9032","3","9031","1","1","1","1","1","1","1","1","0","0","12","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9033","9033","3","9031","1","1","1","1","1","1","1","1","0","0","16","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9034","9034","3","9031","1","1","1","1","1","1","1","1","0","0","18","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9035","9035","3","9031","1","1","1","1","1","1","1","1","0","0","22","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9036","9036","3","9031","1","1","1","1","1","1","1","1","0","0","0","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9041","9041","3","9041","1","1","1","1","1","1","1","1","0","0","10","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","203210307","201500010","203210307","10000"
"9042","9042","3","9041","1","1","1","1","1","1","1","1","0","0","12","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9043","9043","3","9041","1","1","1","1","1","1","1","1","0","0","16","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9044","9044","3","9041","1","1","1","1","1","1","1","1","0","0","18","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9045","9045","3","9041","1","1","1","1","1","1","1","1","0","0","22","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9046","9046","3","9041","1","1","1","1","1","1","1","1","0","0","0","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9051","9051","3","9051","1","1","1","1","1","1","1","1","0","0","10","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","203210308","201500010","203210308","10000"
"9052","9052","3","9051","1","1","1","1","1","1","1","1","0","0","12","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9053","9053","3","9051","1","1","1","1","1","1","1","1","0","0","16","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9054","9054","3","9051","1","1","1","1","1","1","1","1","0","0","18","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9055","9055","3","9051","1","1","1","1","1","1","1","1","0","0","22","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9056","9056","3","9051","1","1","1","1","1","1","1","1","0","0","0","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9101","9101","3","9101","1","1","1","1","1","1","1","1","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","203210111","201500020","203210111","10000"
"9102","9102","3","9101","1","1","1","1","1","1","1","1","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9103","9103","3","9101","1","1","1","1","1","1","1","1","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9111","9111","3","9111","1","1","1","1","1","1","1","1","0","0","10","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","203210314","201500020","203210314","10000"
"9112","9112","3","9111","1","1","1","1","1","1","1","1","0","0","12","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9113","9113","3","9111","1","1","1","1","1","1","1","1","0","0","16","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9114","9114","3","9111","1","1","1","1","1","1","1","1","0","0","18","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9115","9115","3","9111","1","1","1","1","1","1","1","1","0","0","22","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9116","9116","3","9111","1","1","1","1","1","1","1","1","0","0","0","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9121","9121","3","9121","1","1","1","1","1","1","1","1","0","0","10","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","203210315","201500020","203210315","10000"
"9122","9122","3","9121","1","1","1","1","1","1","1","1","0","0","12","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9123","9123","3","9121","1","1","1","1","1","1","1","1","0","0","16","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9124","9124","3","9121","1","1","1","1","1","1","1","1","0","0","18","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9125","9125","3","9121","1","1","1","1","1","1","1","1","0","0","22","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9126","9126","3","9121","1","1","1","1","1","1","1","1","0","0","0","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9131","9131","3","9131","1","1","1","1","1","1","1","1","0","0","10","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","203210316","201500020","203210316","10000"
"9132","9132","3","9131","1","1","1","1","1","1","1","1","0","0","12","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9133","9133","3","9131","1","1","1","1","1","1","1","1","0","0","16","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9134","9134","3","9131","1","1","1","1","1","1","1","1","0","0","18","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9135","9135","3","9131","1","1","1","1","1","1","1","1","0","0","22","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9136","9136","3","9131","1","1","1","1","1","1","1","1","0","0","0","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9141","9141","3","9141","1","1","1","1","1","1","1","1","0","0","10","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","203210317","201500020","203210317","10000"
"9142","9142","3","9141","1","1","1","1","1","1","1","1","0","0","12","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9143","9143","3","9141","1","1","1","1","1","1","1","1","0","0","16","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9144","9144","3","9141","1","1","1","1","1","1","1","1","0","0","18","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9145","9145","3","9141","1","1","1","1","1","1","1","1","0","0","22","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9146","9146","3","9141","1","1","1","1","1","1","1","1","0","0","0","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"9151","9151","3","9151","1","1","1","1","1","1","1","1","0","0","10","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","203210318","201500020","203210318","10000"
"9152","9152","3","9151","1","1","1","1","1","1","1","1","0","0","12","0","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
