"Name","MonsterId","GroupId","NameSid","NameTitleSid","MonsterResourceID","BehaviourAiLink","MonColorGroupID","MonScale","Race","MonGrade","Level","MonType","MaxHP","PhysicalAttack","ReducePhysicalDef","MagicAttack","ReduceMagicDef","PhysicalDefense","MagicDefense","Accuracy","Dodge","Critical","AvoidCritical","CriticalOutcome","DefCriticalOutcome","MonAttackDamage","MonDefense","DefSmiteSkillDamage","DarkdefenseDamage","SkillDamage","DefSkillDamage","AtkAllDamage","DefAllDamage","StunPer","DefStunPer","KnockDownPer","DefKnockDownPer","SmiteBuffPer","DefSmiteBuffPer","DeBuffPer","DefDeBuffPer","CursePer","DefCursePer","AttackLuck","WalkSpeed","RunSpeed","FastRunSpeed","FiredefensePer","FrozendefensePer","LightningdefensePer","PoisondefensePer","HolydefensePer","DarkdefensePer","CombatPower","Exp","HpStack","PierceBody","UseAppear","FactionType","ViewRange","ActivityRange","TargetingType","CharacterTargetPriority","TargetValue","AttackDelayMin","AttackDelayMax","NormalAttackCntMin","NormalAttackCntMax","MonNormalAttack","MonAttack","AttackRate_0","AttackRate_1","AttackRate_2","AttackRate_3","MonNormalLongAttack","LongMonAttack","LongAttackRate_0","LongAttackRate_1","LongAttackRate_2","LongAttackRate_3","TraceGap","AttackRange","LongAttackRange","CapsuleHalfHeight","CapsuleRadius","HitConGrade","StateConGrade","MoveConGrade","SmiteBuffArmor","EffectBuffArmor","PartsRadius","MonsterFunctionData"
"209001203","209001203","0","3761012","0","900001","4000","0","1","4","3","140","1","24630","7640","0","7640","0","4887","4887","2496","2496","2223","2012","3796","2758","3440","4676","2338","0","1853","1169","0","0","488","427","549","427","0","0","488","427","427","427","0","100","350","350","0","0","0","-500","1000","500","116412","0","0","0","0","2","50000","50000","1","0","0","0.5","0.5","2","3","(10021010,10021020)","(10021030,10021040)","(50,50)","(0,0,0,0,0)","(0,0,0,0,0)","(0,0,0,0,0)","(10021010,10021020)","(0)","(0)","(0)","(0)","(0)","110","300","0","130","100","1000","2000","2000","0","0","0","0"
"209001204","209001204","0","3761011","0","900002","4000","0","1","4","1","140","1","115761","8786","0","8786","0","4887","4887","2496","2496","2223","2012","3796","2758","3440","4676","2338","0","1853","1169","0","0","488","427","549","427","0","0","488","427","427","427","0","130","350","350","0","0","0","-500","1000","500","116412","0","0","0","0","2","50000","50000","1","0","0","0.5","0.5","4","6","(10022010,10022020)","(10022030,10022040,10022130)","(35,35,30)","(0,0)","(0,0)","(0,0)","(10022010,10022020)","(0)","(0)","(0)","(0)","(0)","110","250","0","130","100","500","500","0","0","0","0","0"
"209001205","209001205","0","3761362","0","502621","4000","0","1","4","1","140","1","24630","7640","0","7640","0","4887","4887","2496","2496","2223","2012","3796","2758","3440","4676","2338","0","1853","1169","0","0","488","427","549","427","0","0","488","427","427","427","0","150","350","350","0","0","0","-500","1000","500","116412","0","0","0","0","2","50000","50000","1","0","0","0.5","0.5","4","6","(10029010,10029020)","(10029030,10029040)","(50,50)","(0,0)","(0,0)","(0,0)","(10029010,10029020)","(0)","(0)","(0)","(0)","(0)","110","950","0","130","100","500","500","0","0","0","0","0"
"209001206","209001206","0","3761363","0","502561","4000","0","1","2","1","140","1","24630","7640","0","7640","0","4887","4887","2496","2496","2223","2012","3796","2758","3440","4676","2338","0","1853","1169","0","0","488","427","549","427","0","0","488","427","427","427","0","115","350","350","0","0","0","500","-250","0","116412","0","0","0","1.83","2","50000","50000","1","0","0","0.5","0.5","4","6","(10061010)","(10061050)","(100)","(0)","(0)","(0)","(10061010)","(10061030,10061040)","(50,50)","(0,0)","(0,0)","(0,0)","110","350","1000","130","100","500","500","0","0","0","0","0"
"209001207","209001207","0","3761363","0","501991","4000","0","1","1","3","140","1","213788","9168","0","9168","0","4887","4887","2995","2496","2223","2012","3796","2758","3440","4676","2338","0","1853","1169","0","0","488","427","549","427","0","0","488","427","427","427","0","130","350","350","-250","0","0","1000","-500","500","116412","0","53447","0","1.167","2","50000","50000","1","0","0","0.5","0.5","2","3","(10062010,10062020)","(10062030,10062040)","(50,50)","(0,0)","(0,0)","(0,0)","(10062010,10062020)","(0)","(0)","(0)","(0)","(0)","110","350","0","150","150","1000","2000","2000","0","0","0","0"
"209001208","209001208","0","3761036","0","500861","4000","100077","1","2","2","141","1","37275","8293","0","8293","0","4912","4912","2510","2511","2235","2023","3831","2774","3464","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","273","350","350","1000","0","-500","500","-250","0","117833","0","0","0","0","2","50000","50000","1","0","0","3","3","3","5","(10096010,10096020)","(10096030,10096040)","(50,50)","(50,50)","(50,50)","(50,50)","(10096010,10096020)","(0)","(0)","(0)","(0)","(0)","110","450","0","200","200","500","1000","500","0","0","0","0"
"209001209","209001209","0","3761037","0","500781","4000","100077","1","2","2","141","1","37275","8293","0","8293","0","4912","4912","2510","2511","2235","2023","3831","2774","3464","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","273","350","350","1000","0","-500","500","-250","0","117833","0","0","0","0","2","50000","50000","1","0","0","3","3","3","5","(10096010,10096020)","(10096030,10096040)","(50,50)","(50,50)","(50,50)","(50,50)","(10096010,10096020)","(0)","(0)","(0)","(0)","(0)","110","450","0","200","200","500","1000","500","0","0","0","0"
"209001210","209001210","0","3761038","0","501521","4000","100077","1","2","2","141","1","37275","8293","0","8293","0","4912","4912","2510","2511","2235","2023","3831","2774","3464","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","306","350","350","1000","0","-500","500","-250","0","117833","0","0","0","0","2","50000","50000","1","0","0","0.5","0.5","3","5","(10196010,10196020)","(10196030,10196040,10196050)","(33,33,34)","(33,33,34)","(33,33,34)","(33,33,34)","(10196010,10196020)","(0)","(0)","(0)","(0)","(0)","110","400","0","200","200","500","1000","5000","0","0","0","0"
"209001211","209001211","0","3761365","0","501811","4000","100355","1","2","3","141","1","215698","9215","0","9215","0","4912","4912","3012","2511","2235","2023","3831","2774","3464","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","170","500","500","1000","0","-500","500","-250","0","117833","0","53925","0","3.5","2","50000","50000","1","0","0","0.5","0.5","2","3","(10232010,10232020)","(10232030,10232040)","(25,25)","(25,25)","(25,25)","(25,25)","(10232010)","(0)","(0)","(0)","(0)","(0)","110","550","0","220","200","1000","2000","2000","0","0","0","0"
"209001212","209001212","0","601446","605289","502491","4000","0","0.7","1","4","141","1","1509886","9215","0","9215","0","4912","4912","3514","2511","2235","2023","3831","2774","3464","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","192","700","700","-250","0","0","1000","-500","500","117833","0","50330","1","0","2","50000","50000","1","0","0","0.5","0.5","1","3","(10297010,10297020,10297030)","(10297040,10297050,10297060)","(45,30,25)","(0,0,0)","(0,0,0)","(0,0,0)","(10297010)","(0)","(0)","(0)","(0)","(0)","110","1050","0","500","500","2000","4000","4000","30","100","0","0"
"209001213","209001213","0","601447","0","501321","4000","110115","1","1","1","141","1","37275","8293","0","8293","0","4912","4912","2510","2511","2235","2023","3831","2774","3464","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","180","270","270","-250","0","0","1000","-500","500","117833","0","0","0","2.166","2","50000","50000","1","0","0","0.5","0.5","4","6","(10176010)","(10176030,10176040)","(50,50)","(50,50)","(50,50)","(50,50)","(10176010)","(0)","(0)","(0)","(0)","(0)","110","850","0","150","100","500","500","0","0","0","0","0"
"209001214","209001214","0","601447","0","501401","4000","110115","1","1","1","141","1","37275","8293","0","8293","0","4912","4912","2510","2511","2235","2023","3831","2774","3464","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","228","350","350","-250","0","0","1000","-500","500","117833","0","0","0","0","2","50000","50000","1","0","0","0.5","0.5","4","6","(10192010,10192020)","(10192030,10192040,10192050)","(33,33,34)","(33,33,34)","(33,33,34)","(33,33,34)","(10192010,10192020)","(0)","(0)","(0)","(0)","(0)","110","400","0","180","150","500","500","0","0","0","0","0"
"209001215","209001215","0","601444","0","300991","2000","0","1","4","1","141","1","497000","3072","0","3072","0","5894","5894","1255","2511","2235","2023","3831","2774","346","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","165","350","350","0","-250","0","-500","1000","500","117833","0","0","0","0","1","50000","50000","1","0","0","0.5","0.5","1","2","(10219010,10219020)","(10219030,10219040)","(50,50)","(50,50)","(50,50)","(50,50)","(10219010,10219020)","(0)","(0)","(0)","(0)","(0)","110","300","0","130","130","500","500","0","0","0","0","0"
"209001216","209001216","0","601346","0","300991","2000","0","1","4","1","141","1","497000","3072","0","3072","0","5894","5894","1255","2511","2235","2023","3831","2774","346","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","165","350","350","0","-250","0","-500","1000","500","117833","0","0","0","0","1","50000","50000","1","0","0","0.5","0.5","1","2","(10219010,10219020)","(10219030,10219040)","(50,50)","(50,50)","(50,50)","(50,50)","(10219010,10219020)","(0)","(0)","(0)","(0)","(0)","110","300","0","130","130","500","500","0","0","0","0","0"
"209001217","209001217","0","601444","0","300991","2000","0","1","4","1","141","1","1988000","3072","0","3072","0","24560","24560","1255","2511","2235","2023","3831","2774","346","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","165","350","350","0","-250","0","-500","1000","500","117833","0","0","0","0","1","50000","50000","1","0","0","0.5","0.5","1","2","(10219010,10219020)","(10219030,10219040)","(50,50)","(50,50)","(50,50)","(50,50)","(10219010,10219020)","(0)","(0)","(0)","(0)","(0)","110","300","0","130","130","500","500","0","0","0","0","0"
"209001218","209001218","0","601346","0","300991","2000","0","1","4","1","141","1","1988000","3072","0","3072","0","24560","24560","1255","2511","2235","2023","3831","2774","346","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","165","350","350","0","-250","0","-500","1000","500","117833","0","0","0","0","1","50000","50000","1","0","0","0.5","0.5","1","2","(10219010,10219020)","(10219030,10219040)","(50,50)","(50,50)","(50,50)","(50,50)","(10219010,10219020)","(0)","(0)","(0)","(0)","(0)","110","300","0","130","130","500","500","0","0","0","0","0"
"209001219","209001219","0","3761366","0","500921","2000","0","1","2","1","141","1","198800","6143","0","6143","0","3930","3930","1255","2511","224","2023","3831","2774","346","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","147","350","350","1000","0","-500","500","-250","0","117833","0","0","0","0","1","50000","50000","1","0","0","0.5","0.5","1","2","(10064010,10064020)","(10064030,10064130)","(50,50)","(50,50)","(50,50)","(50,50)","(10064010,10064020)","(0)","(0)","(0)","(0)","(0)","110","350","0","130","100","500","500","0","0","0","0","0"
"209001220","209001220","0","3761366","0","500931","2000","0","1","2","1","141","1","198800","6143","0","6143","0","3930","3930","1255","2511","224","2023","3831","2774","346","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","101","350","350","1000","0","-500","500","-250","0","117833","0","0","0","0","1","50000","50000","1","0","0","0.5","0.5","1","2","(10065010,10065020)","(0)","(100)","(100)","(100)","(100)","(10065010,10065020)","(0)","(0)","(0)","(0)","(0)","110","650","0","130","100","500","500","0","0","0","0","0"
"209001221","209001221","0","3761366","0","501491","2000","0","1","2","1","141","1","198800","6143","0","6143","0","3930","3930","1255","2511","224","2023","3831","2774","346","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","99","350","350","1000","0","-500","500","-250","0","117833","0","0","0","0","1","50000","50000","1","0","0","0.5","0.5","1","2","(10066010,10066020)","(10066030,10066040,10066050)","(33,33,34)","(33,33,34)","(33,33,34)","(33,33,34)","(10066010,10066020)","(0)","(0)","(0)","(0)","(0)","110","300","0","150","150","500","500","0","0","0","0","0"
"209001222","209001222","0","3761367","0","502551","4000","0","1","2","1","141","1","24850","7679","0","7679","0","4912","4912","2510","2511","2235","2023","3831","2774","3464","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","99","350","350","1000","0","-500","500","-250","0","117833","0","0","0","0","2","50000","50000","1","0","0","0.5","0.5","4","6","(10066010,10066020)","(10066030,10066040,10066050)","(33,33,34)","(0,0,0)","(0,0,0)","(0,0,0)","(10066010,10066020)","(0)","(0)","(0)","(0)","(0)","110","300","0","150","150","500","500","0","0","0","0","0"
"209001223","209001223","0","3761367","0","500431","4000","0","1","3","1","141","1","24850","7679","0","7679","0","4912","4912","2510","2511","2235","2023","3831","2774","3464","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","251","350","350","500","-500","1000","-250","0","0","117833","0","0","0","0","2","50000","50000","1","0","0","0.5","0.5","4","6","(10069010,10069020)","(10069030)","(100)","(0)","(0)","(0)","(10069010,10069020)","(0)","(0)","(0)","(0)","(0)","110","350","0","180","150","500","500","0","0","0","0","0"
"209001224","209001224","0","3761368","0","502521","4000","0","1","2","3","141","1","215698","9215","0","9215","0","4912","4912","3012","2511","2235","2023","3831","2774","3464","4702","2398","0","1866","1199","0","0","496","434","558","434","0","0","496","434","434","434","0","192","700","700","1000","0","-500","500","-250","0","117833","0","53925","0","0","2","50000","50000","1","0","0","0.5","0.5","2","3","(10299010,10299020,10299030)","(0)","(0)","(0)","(0)","(0)","(10299010,10299020,10299030)","(0)","(0)","(0)","(0)","(0)","110","600","0","450","400","1000","2000","2000","0","0","0","0"
"209100001","209100001","0","3701790","0","300581","4003","0","1","4","3","147","1","261700","7916","0","7916","0","5064","5064","2597","2598","2304","2086","4043","2872","3607","4862","2771","0","1943","1385","0","0","544","476","612","476","0","0","544","476","476","476","0","140","500","500","0","-250","0","-500","1000","500","135682","0","0","0","0","1","50000","50000","1","0","0","0.5","0.5","1","2","(10130010,10130020)","(10130030,10130040,10130050,10130910)","(25,25,25,25)","(25,25,25,25)","(25,25,25,25)","(25,25,25,25)","(10130010,10130020)","(0)","(0)","(0)","(0)","(0)","110","280","0","120","100","1000","2000","2000","0","0","0","HideLv"
"209100002","209100002","0","601354","3700146","502621","4003","0","1","4","3","147","1","26170","7916","0","7916","0","5064","5064","2597","2598","2304","2086","4043","2872","3607","4862","2771","0","1943","1385","0","0","544","476","612","476","0","0","544","476","476","476","0","150","350","350","0","-250","0","-500","1000","500","135682","0","0","0","0","2","50000","50000","1","0","0","0.5","0.5","2","3","(10029010,10029020)","(10029030,10029040)","(50,50)","(50,50)","(50,50)","(50,50)","(10029010,10029020)","(0)","(0)","(0)","(0)","(0)","110","950","0","130","100","1000","2000","2000","0","0","0","HideLv"
"209100003","209100003","0","601354","3700146","502601","4003","0","1","4","3","147","1","261700","7916","0","7916","0","5064","5064","2597","2598","2304","2086","4043","2872","3607","4862","2771","0","1943","1385","0","0","544","476","612","476","0","0","544","476","476","476","0","178","350","350","0","-250","0","-500","1000","500","135682","0","0","0","0","1","50000","50000","1","0","0","0.5","0.5","1","2","(10206010,10206020)","(10206030,10206040)","(50,50)","(50,50)","(50,50)","(50,50)","(10206010,10206020)","(0)","(0)","(0)","(0)","(0)","110","350","0","130","100","1000","2000","2000","0","0","0","HideLv"
"209200001","209200001","0","3760024","0","500551","4000","0","1.7","4","3","147","1","122999","9103","0","9103","0","5064","5064","2597","2598","2304","2086","4043","2872","3607","4862","2771","0","1943","1385","0","0","544","476","612","476","0","0","544","476","476","476","0","114","350","350","0","-250","0","-500","1000","500","135682","0","61500","0","0","2","50000","50000","1","0","0","0.5","0.5","2","3","(10042010,10042020)","(10042030,10042040)","(50,50)","(50,50)","(50,50)","(50,50)","(10042010,10042020)","(0)","(0)","(0)","(0)","(0)","110","560","0","150","130","1000","2000","2000","0","0","0","0"
"209200002","209200002","0","3760024","3700145","500551","4000","0","2","4","3","147","1","227156","9499","0","9499","0","5064","5064","3116","2598","2304","2086","4043","2872","3607","4862","2771","0","1943","1385","0","0","544","476","612","476","0","0","544","476","476","476","0","114","350","350","0","-250","0","-500","1000","500","135682","0","56789","0","0","2","50000","50000","1","0","0","0.5","0.5","2","3","(10042010,10042020)","(10042030,10042040)","(50,50)","(50,50)","(50,50)","(50,50)","(10042010,10042020)","(0)","(0)","(0)","(0)","(0)","110","650","0","150","130","1000","2000","2000","0","0","0","0"
