"Name","UniqueID","BloodSetID","BloodLevel","TrainingCost_Spirit","Blood1_Training_NeedUse01Id","Blood1_Training_NeedItem01Count","Blood1_Training_NeedUse02Id","Blood1_Training_NeedItem02Count","Blood2_Training_NeedUse01Id","Blood2_Training_NeedItem01Count","Blood2_Training_NeedUse02Id","Blood2_Training_NeedItem02Count","Blood3_Training_NeedUse01Id","Blood3_Training_NeedItem01Count","Blood3_Training_NeedUse02Id","Blood3_Training_NeedItem02Count","Blood4_Training_NeedUse01Id","Blood4_Training_NeedItem01Count","Blood4_Training_NeedUse02Id","Blood4_Training_NeedItem02Count","TrainingChanceSuccess","TrainingChanceFail","TrainingChanceCriticalFail","Blood1_AttributeType","Blood1_AttributeValue","Blood2_AttributeType","Blood2_AttributeValue","Blood3_AttributeType","Blood3_AttributeValue","Blood4_AttributeType","Blood4_AttributeValue","HardTraining_ForcePanelLevel"
"5004025","5004025","5004","25","100000","517000104","32","501000050","5","517000204","32","501000050","5","517000304","32","501000050","5","517000404","32","501000050","5","10000","0","0","48","125","49","125","50","125","51","125","5"
"5004026","5004026","5004","26","100000","517000104","36","501000050","6","517000204","36","501000050","6","517000304","36","501000050","6","517000404","36","501000050","6","10000","0","0","48","130","49","130","50","130","51","130","6"
"5004027","5004027","5004","27","100000","517000104","36","501000050","6","517000204","36","501000050","6","517000304","36","501000050","6","517000404","36","501000050","6","10000","0","0","48","135","49","135","50","135","51","135","6"
"5004028","5004028","5004","28","100000","517000104","36","501000050","6","517000204","36","501000050","6","517000304","36","501000050","6","517000404","36","501000050","6","10000","0","0","48","140","49","140","50","140","51","140","6"
"5004029","5004029","5004","29","100000","517000104","36","501000050","6","517000204","36","501000050","6","517000304","36","501000050","6","517000404","36","501000050","6","10000","0","0","48","145","49","145","50","145","51","145","6"
"5004030","5004030","5004","30","100000","517000104","36","501000050","6","517000204","36","501000050","6","517000304","36","501000050","6","517000404","36","501000050","6","10000","0","0","48","150","49","150","50","150","51","150","6"
"5004031","5004031","5004","31","200000","517000104","40","501000050","6","517000204","40","501000050","6","517000304","40","501000050","6","517000404","40","501000050","6","10000","0","0","48","155","49","155","50","155","51","155","7"
"5004032","5004032","5004","32","200000","517000104","40","501000050","6","517000204","40","501000050","6","517000304","40","501000050","6","517000404","40","501000050","6","10000","0","0","48","160","49","160","50","160","51","160","7"
"5004033","5004033","5004","33","200000","517000104","40","501000050","6","517000204","40","501000050","6","517000304","40","501000050","6","517000404","40","501000050","6","10000","0","0","48","165","49","165","50","165","51","165","7"
"5004034","5004034","5004","34","200000","517000104","40","501000050","6","517000204","40","501000050","6","517000304","40","501000050","6","517000404","40","501000050","6","10000","0","0","48","170","49","170","50","170","51","170","7"
"5004035","5004035","5004","35","200000","517000104","40","501000050","6","517000204","40","501000050","6","517000304","40","501000050","6","517000404","40","501000050","6","10000","0","0","48","175","49","175","50","175","51","175","7"
"5004036","5004036","5004","36","200000","517000104","44","501000050","8","517000204","44","501000050","8","517000304","44","501000050","8","517000404","44","501000050","8","10000","0","0","48","180","49","180","50","180","51","180","8"
"5004037","5004037","5004","37","200000","517000104","44","501000050","8","517000204","44","501000050","8","517000304","44","501000050","8","517000404","44","501000050","8","10000","0","0","48","185","49","185","50","185","51","185","8"
"5004038","5004038","5004","38","200000","517000104","44","501000050","8","517000204","44","501000050","8","517000304","44","501000050","8","517000404","44","501000050","8","10000","0","0","48","190","49","190","50","190","51","190","8"
"5004039","5004039","5004","39","200000","517000104","44","501000050","8","517000204","44","501000050","8","517000304","44","501000050","8","517000404","44","501000050","8","10000","0","0","48","195","49","195","50","195","51","195","8"
"5004040","5004040","5004","40","200000","517000104","44","501000050","8","517000204","44","501000050","8","517000304","44","501000050","8","517000404","44","501000050","8","10000","0","0","48","200","49","200","50","200","51","200","8"
"5004041","5004041","5004","41","300000","517000104","48","501000050","8","517000204","48","501000050","8","517000304","48","501000050","8","517000404","48","501000050","8","10000","0","0","48","205","49","205","50","205","51","205","9"
"5004042","5004042","5004","42","300000","517000104","48","501000050","8","517000204","48","501000050","8","517000304","48","501000050","8","517000404","48","501000050","8","10000","0","0","48","210","49","210","50","210","51","210","9"
"5004043","5004043","5004","43","300000","517000104","48","501000050","8","517000204","48","501000050","8","517000304","48","501000050","8","517000404","48","501000050","8","10000","0","0","48","215","49","215","50","215","51","215","9"
"5004044","5004044","5004","44","300000","517000104","48","501000050","8","517000204","48","501000050","8","517000304","48","501000050","8","517000404","48","501000050","8","10000","0","0","48","220","49","220","50","220","51","220","9"
"5004045","5004045","5004","45","300000","517000104","48","501000050","8","517000204","48","501000050","8","517000304","48","501000050","8","517000404","48","501000050","8","10000","0","0","48","225","49","225","50","225","51","225","9"
"5004046","5004046","5004","46","400000","517000104","52","501000050","8","517000204","52","501000050","8","517000304","52","501000050","8","517000404","52","501000050","8","10000","0","0","48","230","49","230","50","230","51","230","10"
"5004047","5004047","5004","47","400000","517000104","52","501000050","8","517000204","52","501000050","8","517000304","52","501000050","8","517000404","52","501000050","8","10000","0","0","48","235","49","235","50","235","51","235","10"
"5004048","5004048","5004","48","400000","517000104","52","501000050","8","517000204","52","501000050","8","517000304","52","501000050","8","517000404","52","501000050","8","10000","0","0","48","240","49","240","50","240","51","240","10"
"5004049","5004049","5004","49","400000","517000104","52","501000050","8","517000204","52","501000050","8","517000304","52","501000050","8","517000404","52","501000050","8","10000","0","0","48","245","49","245","50","245","51","245","10"
"5004050","5004050","5004","50","400000","517000104","52","501000050","8","517000204","52","501000050","8","517000304","52","501000050","8","517000404","52","501000050","8","10000","0","0","48","250","49","250","50","250","51","250","10"
"5004051","5004051","5004","51","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","48","255","49","255","50","255","51","255","11"
"5004052","5004052","5004","52","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","48","260","49","260","50","260","51","260","11"
"5004053","5004053","5004","53","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","48","265","49","265","50","265","51","265","11"
"5004054","5004054","5004","54","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","48","270","49","270","50","270","51","270","11"
"5004055","5004055","5004","55","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","48","275","49","275","50","275","51","275","11"
"5004056","5004056","5004","56","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","48","280","49","280","50","280","51","280","12"
"5004057","5004057","5004","57","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","48","285","49","285","50","285","51","285","12"
"5004058","5004058","5004","58","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","48","290","49","290","50","290","51","290","12"
"5004059","5004059","5004","59","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","48","295","49","295","50","295","51","295","12"
"5004060","5004060","5004","60","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","48","300","49","300","50","300","51","300","12"
"5005000","5005000","5005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","52","0","53","0","119","0","120","0","1"
"5005001","5005001","5005","1","10000","517000104","16","501000050","3","517000204","16","501000050","3","517000304","16","501000050","3","517000404","16","501000050","3","10000","0","0","52","5","53","5","119","5","120","5","1"
"5005002","5005002","5005","2","10000","517000104","16","501000050","3","517000204","16","501000050","3","517000304","16","501000050","3","517000404","16","501000050","3","10000","0","0","52","10","53","10","119","10","120","10","1"
"5005003","5005003","5005","3","10000","517000104","16","501000050","3","517000204","16","501000050","3","517000304","16","501000050","3","517000404","16","501000050","3","10000","0","0","52","15","53","15","119","15","120","15","1"
"5005004","5005004","5005","4","10000","517000104","16","501000050","3","517000204","16","501000050","3","517000304","16","501000050","3","517000404","16","501000050","3","10000","0","0","52","20","53","20","119","20","120","20","1"
"5005005","5005005","5005","5","10000","517000104","16","501000050","3","517000204","16","501000050","3","517000304","16","501000050","3","517000404","16","501000050","3","10000","0","0","52","25","53","25","119","25","120","25","1"
"5005006","5005006","5005","6","10000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","52","30","53","30","119","30","120","30","2"
"5005007","5005007","5005","7","10000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","52","35","53","35","119","35","120","35","2"
"5005008","5005008","5005","8","10000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","52","40","53","40","119","40","120","40","2"
"5005009","5005009","5005","9","10000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","52","45","53","45","119","45","120","45","2"
"5005010","5005010","5005","10","10000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","52","50","53","50","119","50","120","50","2"
